epoch,train_mse,validation_rmse,learning_rate,external_support
1,0.1321390635172526,0.4407884919424579,0.003,"[0, 1, 2]"
5,0.1158651123046875,0.41738528931471475,0.003,"[0, 1, 2]"
10,0.10181517537434896,0.3929239964265016,0.003,"[0, 1, 2]"
15,0.09239144897460938,0.37561816318783303,0.003,"[0, 1, 2]"
20,0.08577998352050781,0.3648327922605008,0.003,"[0, 1, 2]"
25,0.08068956247965495,0.3585023372047245,0.003,"[0, 1, 2]"
30,0.07678812917073567,0.35459071246192814,0.003,"[0, 1, 2]"
35,0.07387831115722657,0.35182124809737253,0.003,"[0, 1, 2]"
40,0.0717193603515625,0.35020745804719094,0.003,"[0, 1, 2]"
45,0.0699813232421875,0.3490085947459503,0.003,"[0, 1, 2]"
50,0.06849172210693359,0.3479093070403449,0.003,"[0, 1, 2]"
55,0.06725862884521484,0.34706854292247247,0.003,"[0, 1, 2]"
60,0.06623895645141602,0.3461442938896766,0.003,"[0, 1, 2]"
65,0.06535652796427409,0.3450179916334527,0.003,"[0, 1, 2]"
70,0.06457889938354493,0.3438822322016993,0.003,"[0, 1, 2]"
75,0.0638857650756836,0.3426895263211225,0.003,"[0, 1, 2]"
80,0.06325517018636068,0.34116481737891363,0.003,"[0, 1, 2]"
85,0.06267096201578776,0.3392958496415545,0.003,"[0, 1, 2]"
90,0.062127087910970054,0.3371509696963476,0.003,"[0, 1, 2]"
95,0.061645529429117836,0.3371742428355676,0.003,"[0, 1, 2]"
100,0.06115862019856771,0.3353714116686878,0.003,"[0, 1, 2]"
105,0.06076546223958333,0.3329966663273917,0.003,"[0, 1, 2]"
110,0.06031014760335286,0.3295871325119967,0.003,"[0, 1, 2]"
115,0.05993788401285807,0.32794654280312735,0.003,"[0, 1, 2]"
120,0.05955895233154297,0.3273733601800342,0.003,"[0, 1, 2]"
125,0.05921243540445963,0.3261940837311898,0.003,"[0, 1, 2]"
130,0.05888451639811198,0.32443077122459085,0.003,"[0, 1, 2]"
135,0.058568525950113935,0.3227408309804224,0.003,"[0, 1, 2]"
140,0.058270917256673174,0.32131942058323415,0.003,"[0, 1, 2]"
145,0.05798857879638672,0.3200764660074165,0.003,"[0, 1, 2]"
150,0.057719484965006514,0.3189194651383647,0.003,"[0, 1, 2]"
155,0.05746291732788086,0.3178236241677159,0.003,"[0, 1, 2]"
160,0.05721825408935547,0.31680626720047694,0.003,"[0, 1, 2]"
165,0.05698490269978841,0.3158760024531481,0.003,"[0, 1, 2]"
170,0.05676197052001953,0.31496488829610036,0.003,"[0, 1, 2]"
175,0.05654863103230794,0.3139476964845095,0.003,"[0, 1, 2]"
180,0.05634463882446289,0.313006181844779,0.003,"[0, 1, 2]"
185,0.05614940897623698,0.3123755855852479,0.003,"[0, 1, 2]"
190,0.05596414184570313,0.31098880210415886,0.003,"[0, 1, 2]"
195,0.05582637532552083,0.31277478153592203,0.003,"[0, 1, 2]"
200,0.055642528533935545,0.3099534916599384,0.003,"[0, 1, 2]"
205,0.05546645863850912,0.3093837297537285,0.003,"[0, 1, 2]"
210,0.05529447937011719,0.30909351837362414,0.003,"[0, 1, 2]"
