epoch,train_mse,validation_rmse,learning_rate,external_support
1,2.7205691906450626e-05,0.024292459012653228,0.003,[]
2,0.0005901236487522187,0.006967192716754113,0.003,[]
4,0.00012069648125660924,0.01780145656290846,0.003,[]
6,0.00019780870417818573,0.00512052113850855,0.003,[]
8,2.203277746027378e-05,0.011407108961684636,0.003,[]
10,0.00016484930140576068,0.009551530690293355,0.003,[]
