epoch,train_mse,validation_rmse,learning_rate,external_support
1,0.03760599009195963,0.198553807573547,0.003,[]
5,0.037824666341145834,0.19837890721146745,0.003,[]
10,0.037713736216227214,0.19777124248855987,0.003,[]
15,0.037660425821940104,0.19810842546996205,0.003,[]
20,0.0376378173828125,0.19780803175184042,0.003,[]
25,0.03761538187662761,0.19812718916685362,0.003,[]
30,0.03760181554158529,0.19785576562662818,0.003,[]
35,0.03759454345703125,0.19788431753173366,0.003,[]
40,0.03757672754923502,0.1977329898274774,0.003,[]
45,0.03756694539388021,0.19783726541692415,0.003,[]
50,0.037562032063802084,0.19775133582434407,0.003,[]
55,0.03755499013264974,0.19778297915149579,0.003,[]
60,0.03755067189534505,0.19775577256063775,0.003,[]
65,0.037543780008951824,0.1977733931370926,0.003,[]
70,0.03754853820800781,0.19775936045719178,0.003,[]
75,0.03754249445597331,0.1977181728903878,0.003,[]
80,0.03754309590657552,0.1977074067630367,0.003,[]
85,0.03752865854899089,0.19770140603259662,0.003,[]
90,0.03752415466308594,0.19768563153966534,0.003,[]
95,0.037523666381835935,0.1976923949473513,0.003,[]
100,0.03750955073038737,0.19768583415581123,0.003,[]
105,0.03750995127360026,0.1976632652997886,0.003,[]
110,0.03750115966796875,0.19763069560597898,0.003,[]
115,0.03749691772460938,0.1976205713691555,0.003,[]
120,0.037490478515625,0.19760531164899017,0.003,[]
125,0.03749091593424479,0.19761731876354605,0.003,[]
130,0.03748872375488281,0.19759878657659558,0.003,[]
135,0.03747414143880208,0.19757569612855624,0.003,[]
140,0.03747756958007813,0.19757285790231283,0.003,[]
145,0.037472536722819014,0.19755485255818725,0.003,[]
150,0.03746689478556315,0.1975473506517152,0.003,[]
155,0.03745468012491862,0.19754334372523535,0.003,[]
160,0.0374557507832845,0.19751899145055032,0.003,[]
165,0.037447158813476565,0.19748564462761434,0.003,[]
170,0.037443682352701825,0.19748885111184522,0.003,[]
175,0.03743897247314453,0.19746511996374175,0.003,[]
180,0.03743047078450521,0.19745477472455164,0.003,[]
185,0.03743000920613607,0.1974421201469065,0.003,[]
190,0.03741973622639974,0.19741858627182599,0.003,[]
195,0.037416376749674476,0.1974099873993208,0.003,[]
200,0.03741026051839193,0.19739336829210632,0.003,[]
205,0.03740589650472005,0.19738198532876353,0.003,[]
210,0.03740053558349609,0.19737512431222334,0.003,[]
215,0.03740661875406901,0.19738208196109616,0.003,[]
220,0.037393258412679035,0.19733801270856466,0.003,[]
225,0.03738666534423828,0.19733356657959497,0.003,[]
230,0.037379865010579424,0.19733080219673124,0.003,[]
235,0.03738336435953776,0.1973226248095204,0.003,[]
240,0.03737595494588216,0.1972928315087654,0.003,[]
245,0.03736557769775391,0.1972783005673859,0.003,[]
250,0.037363474527994794,0.19726098385629412,0.003,[]
255,0.037356239318847656,0.19725305498317464,0.003,[]
260,0.03735589345296224,0.19724009735816747,0.003,[]
265,0.03735502624511719,0.19721465345494363,0.003,[]
270,0.037345219930013024,0.1972126611293423,0.003,[]
275,0.037338692982991535,0.19719499044806513,0.003,[]
280,0.03733779652913412,0.19719423599949817,0.003,[]
285,0.037332752227783206,0.19717874014813627,0.003,[]
290,0.03732617823282878,0.19716427818951926,0.003,[]
295,0.03732024383544922,0.19714091432297268,0.003,[]
300,0.037317960103352865,0.19714162060051665,0.003,[]
305,0.03730555979410807,0.1971328645152113,0.003,[]
310,0.03730515416463216,0.1971096130442231,0.003,[]
315,0.03729528299967448,0.19710611976478679,0.003,[]
320,0.03729626719156901,0.19708596204277506,0.003,[]
325,0.037287178039550783,0.1970548456207489,0.003,[]
330,0.03728162129720052,0.19704748923215265,0.003,[]
335,0.037275421142578126,0.19704369477698896,0.003,[]
340,0.037278325398763024,0.1970360862870464,0.003,[]
345,0.03727029546101888,0.19700417776567303,0.003,[]
350,0.037262324015299476,0.1969947571807165,0.003,[]
355,0.037257471720377605,0.19697073410223517,0.003,[]
360,0.03725495147705078,0.1969754595502675,0.003,[]
365,0.03724978510538737,0.19695061094562633,0.003,[]
370,0.03724173990885417,0.19693444701757776,0.003,[]
375,0.037237060546875,0.19691627675245343,0.003,[]
380,0.037235827128092445,0.196923550871132,0.003,[]
385,0.03723131052652995,0.19690011969272586,0.003,[]
390,0.037222099304199216,0.19688641227463846,0.003,[]
395,0.03721947224934896,0.19686823757607166,0.003,[]
400,0.037211405436197914,0.1968576575012883,0.003,[]
405,0.03720943196614583,0.19684104990011927,0.003,[]
410,0.03720171864827474,0.19683069124098582,0.003,[]
415,0.03719985961914062,0.19681508923811367,0.003,[]
420,0.037192169189453124,0.1968050005765939,0.003,[]
425,0.03719021352132162,0.19678875684178693,0.003,[]
430,0.037182416280110674,0.19677887038024433,0.003,[]
435,0.03718031311035156,0.19676227551643696,0.003,[]
440,0.03717239888509115,0.19675211628765743,0.003,[]
445,0.03717015075683594,0.19673507319712696,0.003,[]
450,0.03716212717692057,0.19672433083202645,0.003,[]
455,0.037159754435221355,0.19670782833065514,0.003,[]
460,0.03715086619059245,0.19670338735063725,0.003,[]
465,0.03714610799153646,0.19668812435355307,0.003,[]
470,0.03714102681477865,0.19667700120744946,0.003,[]
475,0.037136797587076824,0.19665204699644145,0.003,[]
480,0.037132684071858726,0.19663505343219265,0.003,[]
485,0.03712630208333333,0.19662534355041408,0.003,[]
490,0.03712208938598633,0.1966179807929421,0.003,[]
495,0.03711858495076498,0.19660290519609055,0.003,[]
500,0.03711276499430338,0.1965876538021689,0.003,[]
505,0.03710808308919271,0.19657360439743882,0.003,[]
510,0.03710154469807943,0.19657742733214167,0.003,[]
515,0.03710268783569336,0.1965566040513302,0.003,[]
520,0.03709331385294597,0.1965370013705176,0.003,[]
525,0.0370926144917806,0.19652838333569778,0.003,[]
530,0.037082127888997396,0.1965277039700367,0.003,[]
535,0.0370807991027832,0.19649755718081421,0.003,[]
540,0.03707940419514974,0.19648533602834062,0.003,[]
545,0.03707329559326172,0.1964735800961067,0.003,[]
550,0.03706941731770833,0.19646218267440532,0.003,[]
555,0.037062046051025394,0.1964437454109547,0.003,[]
560,0.03705472310384115,0.19642746209165746,0.003,[]
565,0.037053726196289063,0.19642294679986097,0.003,[]
570,0.03704772186279297,0.19639916454999878,0.003,[]
575,0.03704180145263672,0.1963906958588463,0.003,[]
580,0.03703508504231771,0.19638213939060462,0.003,[]
585,0.03703244272867839,0.19636477279013137,0.003,[]
590,0.03702375666300456,0.19635065886773329,0.003,[]
595,0.03701994832356771,0.19633260944191985,0.003,[]
600,0.037016036987304685,0.1963192413056752,0.003,[]
605,0.03701226170857747,0.1963037152491146,0.003,[]
610,0.037004605611165364,0.19629584487660537,0.003,[]
615,0.036999992370605465,0.19628334879743803,0.003,[]
620,0.036994160970052085,0.19626749920426584,0.003,[]
625,0.036990699768066404,0.19625911229840068,0.003,[]
630,0.036985516866048174,0.19624173481052726,0.003,[]
635,0.03698272196451823,0.19624855769896957,0.003,[]
640,0.03698215993245443,0.19622031212051386,0.003,[]
645,0.036978240966796874,0.19624573915557694,0.003,[]
650,0.03697953160603841,0.1961588595686054,0.003,[]
655,0.03696554819742839,0.1961693509333338,0.003,[]
660,0.036958457946777344,0.19615733297479643,0.003,[]
665,0.03695408503214518,0.19616664792916666,0.003,[]
670,0.03694803619384766,0.19615173212123352,0.003,[]
675,0.036944010416666666,0.19614873715474782,0.003,[]
680,0.03693626403808594,0.19613574547199567,0.003,[]
685,0.03693816630045573,0.19612751825781294,0.003,[]
690,0.03692702992757162,0.19609738775883742,0.003,[]
695,0.036925453186035156,0.19607953874985892,0.003,[]
700,0.036917766571044924,0.1960669997005667,0.003,[]
705,0.03691367340087891,0.19605032512206846,0.003,[]
710,0.03691183725992839,0.19603995386957115,0.003,[]
715,0.03691070048014323,0.1960505975303115,0.003,[]
720,0.03689889780680339,0.19603111938686266,0.003,[]
725,0.036895085652669274,0.196005294728289,0.003,[]
730,0.036888757069905596,0.1959882645499689,0.003,[]
735,0.03688403574625651,0.19598010900343943,0.003,[]
740,0.036879933675130205,0.19596541259142874,0.003,[]
745,0.0368738276163737,0.19597094090751258,0.003,[]
750,0.03687520599365234,0.19595615620599752,0.003,[]
755,0.03686577860514323,0.19594084473695236,0.003,[]
760,0.03686302185058594,0.19592497717158858,0.003,[]
765,0.03685718536376953,0.1959116785779313,0.003,[]
770,0.03685524622599284,0.19589974217536632,0.003,[]
775,0.03684842427571615,0.1959065282944117,0.003,[]
780,0.036847061157226565,0.1958409063078909,0.003,[]
785,0.036856498718261715,0.19597958345538868,0.003,[]
790,0.03683655293782552,0.1959096340581465,0.003,[]
795,0.03683295440673828,0.19587670461452156,0.003,[]
800,0.036822792053222655,0.19583619244159015,0.003,[]
805,0.03682056681315104,0.19581477408697337,0.003,[]
810,0.03681623713175456,0.19579526274174605,0.003,[]
815,0.03681029256184896,0.19577973410102478,0.003,[]
