scenario,seed,variable,distribution,resolution_role,lag_basis_type,lag_basis_count,amplitude_basis_count,selected_lag_smoothing,selected_amplitude_smoothing,validation_contribution_mse,validation_contribution_r2,test_contribution_mse,test_contribution_r2,empirical_operator_nrmse,core_surface_nrmse,fit_surface_nrmse,e1b_projection_core_nrmse,estimator_to_projection_core_nrmse,kkt_relative_residual,design_condition_number,effective_rank,truth_rank_class,estimated_sigma1,estimated_sigma2,rank1_validation_mse,rank2_validation_mse,rank2_reducible_gap_capture,candidate_count,seed_gate_pass
AR-S2,0,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.2342071161978599e-11,0.9999999996814987,1.092126698350551e-11,0.9999999997186909,1.7846604787046915e-05,0.012174931104759989,0.8874489382567597,1.5272858125126726e-13,nan,9.55446440529313e-16,146089.70484347397,30.517805712831848,rank1,0.027332744962035572,0.00022437976433340186,8.004344946685994e-08,1.4513711403145835e-07,-0.8133545402883865,25,True
AR-S2,0,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.2707268363240824e-12,0.9999999998483448,1.258051190463618e-12,0.9999999998494029,1.2314840560868931e-05,0.008724592221687512,0.5837952695642658,8.636764816562396e-05,nan,1.3881768081851549e-15,995056.8153113334,32.41463096285045,rank1,0.022420248972450516,0.00012628657156659958,2.9154010924189043e-07,1.6343523426449904e-07,0.4394092932176392,25,True
AR-S2,1,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.643271707269325e-12,0.9999999992633636,2.67748353659807e-12,0.9999999992543956,2.714104683224856e-05,0.023447406509428722,0.6782978998488245,7.382851645050019e-05,nan,1.796295652748975e-15,763241.819507511,30.885132191017934,rank1,0.02484159741205225,0.00013522723674266293,4.0054768015792524e-07,1.4287620302093853e-07,0.6433021343619417,25,True
AR-S2,1,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.2044332741063612e-12,0.9999999998905258,1.6411991970672177e-12,0.9999999998511466,1.046299371748066e-05,0.01767066301895379,0.8848441048672973,2.2615421398625656e-14,nan,1.332406171768643e-15,114320.89386939735,31.593013343828883,rank1,0.02608151518348665,0.0002885586216116672,3.238635959008243e-06,2.719252577894216e-07,0.9160374435641372,25,True
AR-S2,1,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,9.043250585906653e-13,0.9999999999314106,9.509268300871923e-13,0.999999999927806,8.281870047670146e-06,0.020757415071996226,0.5652155273751053,5.553664780974195e-05,nan,1.5165364825273084e-15,124260.30325699644,36.364770634845044,rank1,0.022102175355458206,0.00017151591680533487,6.312681172447374e-07,4.056332266201146e-07,0.3574316644468785,25,True
AR-S2,2,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.5054726967127273e-12,0.9999999993582864,1.3723464217290268e-12,0.9999999994148203,2.533206653492959e-05,0.004295406578078052,0.6473603258114589,6.076079896537972e-05,nan,1.801607198635597e-15,351773.02396933496,33.18560970246333,rank1,0.02534154761800061,7.04540056412455e-05,1.3835522129825167e-08,1.3959008289675522e-08,-0.008926269420582552,25,True
AR-S2,2,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,9.661276561666251e-13,0.9999999999659375,8.529293894384603e-13,0.9999999999698619,5.836313923137159e-06,0.008604327450757529,0.8737513167965704,2.7513312500117466e-12,nan,1.1638088068701972e-15,28077.408357764096,35.65672394177898,rank1,0.02812059890332887,7.552975612222325e-05,3.251582407788181e-08,4.254117280534321e-08,-0.3083313094219385,25,True
AR-S2,2,2,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,2.1800649828623824e-12,0.9999999998179476,2.233718523128857e-12,0.9999999998135956,1.3492680339949415e-05,0.0040936264104877934,0.6020389753868993,0.0001312805341639728,nan,1.1499076398811512e-15,998399.9408316758,30.110344124207153,rank1,0.02229390752888863,6.328393755637863e-05,5.802410830816422e-08,5.03467279891673e-08,0.13231860007856855,25,True
AR-S2,3,0,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,9.296551161325898e-13,0.999999999731838,8.893759316611896e-13,0.9999999997441783,1.637565301119156e-05,0.013546245209964135,0.5851838100402542,3.943794112442034e-05,nan,2.038710291376575e-15,308995.32922575396,36.33157078609885,rank1,0.02530720867770222,0.00011232739753142967,4.2341498975438374e-07,4.774549831202304e-08,0.8872390570929237,25,True
AR-S2,3,1,SPACE,MOTHER,discrete_identity,64,28,0.0,0.0,1.4110261882284647e-12,0.9999999994468001,1.2498354035509054e-12,0.9999999995090609,2.3520201737580127e-05,0.014134854114507678,0.868922268307236,6.6269304877852475e-15,nan,4.194303732318266e-15,294478.1106709666,34.91868011013499,rank1,0.02592769158864115,0.0001229686519729878,1.4930069194648792e-07,1.4137016657853716e-07,0.05311830920461234,25,True
