epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.017484151204427083,0.13725592017130012,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.04166479619344075,0.2321244486122793,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.037877108256022134,0.1787517296767412,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.029348817189534505,0.1611098823646664,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.024518001556396486,0.1502708088560872,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.0217406063079834,0.14489024513743612,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.02004143524169922,0.14004361835554757,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.018971893310546876,0.13761530116637577,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.01822809855143229,0.13587924454419223,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.017754502614339192,0.1353833498928973,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.017517149607340493,0.135504231629683,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.01749165598551432,0.13570590229958795,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.01755357805887858,0.13564699899888072,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.01756619135538737,0.1353076523403623,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.017525463740030923,0.1350989988932306,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.01750105412801107,0.1350705054513053,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.017515867869059246,0.13503932238910485,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.017524659474690757,0.13492780662446227,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.017523536046346027,0.13487666677553428,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.017534456888834635,0.13484315449924633,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.017545894622802736,0.13478162410692124,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.01755609893798828,0.13474214299497003,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.017570340474446614,0.13471527308908518,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.017585161844889324,0.1346841352356679,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.01760195541381836,0.13465956254356326,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.0176199582417806,0.13464591461907932,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.017639790852864583,0.134641091124476,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.017661385854085287,0.13463849160712255,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.017684528350830078,0.13464483094150914,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.01770935885111491,0.13466160217682724,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.017735965728759767,0.13468650020927506,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.017764350255330404,0.13471846576360716,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.01779446029663086,0.1347590436572333,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.017826309204101564,0.13480949240748613,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.017859935760498047,0.13486944031238426,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.017895329157511394,0.13493820330183423,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.01793246841430664,0.13501593742956922,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.017971328735351563,0.13510312133165053,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
190,0.018011890411376952,0.13519990601846713,0.6333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
195,0.018054134368896486,0.13530614401886165,0.65,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
200,0.018098033905029298,0.1354216511126928,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
205,0.018143569946289063,0.13554626288811716,0.6833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
210,0.01819072977701823,0.13567991208613445,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
