"active_count","best_epoch","clean_r2","config_id","converged","exact","f1","false_negatives","false_positives","formal_checkpoint","inference_seconds","lambda_group","median_warmup_norm","mode","parameter_count","precision","prediction_ratio_vs_o1","prediction_ratio_vs_o3","prune_best_val_rmse","prune_terminal_val_rmse","recall","refit_test_rmse","refit_val_rmse","runtime_seconds","s0","seed","shrink_fraction","stable","stable_epoch","strategy","support_at_best_validation","terminal_support","test_clean_rmse","test_observed_rmse","train_clean_rmse","train_val_gap","val_clean_rmse"
"3","1538","0.9999826502734837","0.006","True","True","1.0","[]","[]","E:\silicon\gnn\best\results_stage1\M2_JOINT_RECOVERY_v17\M2_clean\scan_runs\ALTERNATING_WARMUP\s0_0.006\refit_best.pt","0.04298390000076324","8.379727363586426","4.189863681793213","static_gamma","1781","1.0","0.3137334547172768","0.4019482197953327","0.014374682679772377","0.09648898817593407","1.0","0.0014085810430548551","0.0013017993187531829","339.0987186431885","0.006","0","0.006","True","580","ALTERNATING_WARMUP","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2]","0.0014085810430548551","0.014012188650667667","0.0010028144041978205","0.0002989847871741054","0.0013017991913719259"
"3","2835","0.9999232646458307","0.006","True","True","1.0","[]","[]","E:\silicon\gnn\best\results_stage1\M2_JOINT_RECOVERY_v17\M2_clean\formal_runs\s0_0.006\seed_1\refit_best.pt","0.044771500000933884","8.372403144836426","4.186201572418213","static_gamma","1781","1.0","0.6597999314360332","0.8453207774758607","0.013481746427714825","0.12011807676172967","1.0","0.002962328886688889","0.0020650115329772234","425.7869145870209","0.006","1","0.006","True","580","ALTERNATING_WARMUP","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2]","0.002962328886688889","0.01401324849575758","0.0013699353975727654","0.00069507610745147","0.0020650115050242354"
"3","5000","0.9999743416309632","0.006","False","True","1.0","[]","[]","E:\silicon\gnn\best\results_stage1\M2_JOINT_RECOVERY_v17\M2_clean\formal_runs\s0_0.006\seed_2\refit_best.pt","0.04276109999955224","8.714509010314941","4.357254505157471","static_gamma","1781","1.0","0.38153030409993804","0.4888080127417058","0.016869723796844482","0.15056263184229218","1.0","0.0017129711403918446","0.0015833143843337893","515.0659129619598","0.006","2","0.006","True","580","ALTERNATING_WARMUP","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2]","0.0017129711403918446","0.013985236175358295","0.0009618665061519387","0.0006214474731197569","0.0015833139792716957"
"3","4990","0.9999905283828804","0.006","True","True","1.0","[]","[]","E:\silicon\gnn\best\results_stage1\M2_JOINT_RECOVERY_v17\M2_clean\formal_runs\s0_0.006\seed_3\refit_best.pt","0.04622389999894949","8.15556812286377","4.077784061431885","static_gamma","1781","1.0","0.23180701899004733","0.2969859197932118","0.019933614879846573","0.06926707892313115","1.0","0.0010407528036520124","0.0006191699067130685","578.8534832000732","0.006","3","0.006","True","580","ALTERNATING_WARMUP","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2]","0.0010407528036520124","0.01393449679017067","0.000531823649798608","8.734604030054315e-05","0.0006191696900991511"
"3","1292","0.9999543005061896","0.006","True","True","1.0","[]","[]","E:\silicon\gnn\best\results_stage1\M2_JOINT_RECOVERY_v17\M2_clean\formal_runs\s0_0.006\seed_4\refit_best.pt","0.048086200000398094","7.8674306869506845","3.933715343475342","static_gamma","1781","1.0","0.5091786789103276","0.652348228945426","0.012910597026348114","0.10726475024815345","1.0","0.0022860789114349635","0.0017726380610838532","333.659325838089","0.006","4","0.006","True","580","ALTERNATING_WARMUP","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2]","0.0022860789114349635","0.014138520695269108","0.001716798086871081","5.5840109417153866e-05","0.0017726381962882348"
