epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.03647895304361979,0.2033345336044823,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.05915613301595052,0.27134461330551946,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.05561086908976237,0.23633611492175416,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.04760101318359375,0.2188534911440471,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.04305638249715169,0.21479924077302956,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.040415911356608075,0.20784522695192983,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.03888587824503581,0.20672984398377195,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.037919171651204425,0.2033492602171431,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.037275942484537763,0.20300312787732733,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.03681107966105143,0.2019006633685297,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.036532765706380206,0.2018433121414975,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.03642889149983724,0.20215579696748395,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.03644872029622396,0.20182026312939724,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.036482701619466144,0.20204232760076285,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.03645936838785807,0.20166707482835222,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.03642476145426432,0.20163183158373704,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.03641942342122396,0.20171584336294224,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.036425093332926435,0.20155206224488506,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.036419530232747396,0.2015393999450842,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.03641679763793945,0.20153270885704339,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.03641883850097656,0.201444814465765,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.036418935139973956,0.20141421992570743,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.03642048136393229,0.20140754361917276,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.036423582712809245,0.20134338297404172,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.03642561721801758,0.2012855981654142,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.03642901102701823,0.20125694120769436,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.03643344624837239,0.20122373042228045,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.03643787892659505,0.20117282311669782,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.03644312540690104,0.20114103980915435,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.0364484380086263,0.20108954246642333,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.036454305013020834,0.20104928379419848,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.03646153513590495,0.20100624628942076,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.036469682057698564,0.200975822247179,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.036477806091308594,0.20093087999702025,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.03648671468098958,0.20090128950556788,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.036495933532714846,0.20086314865122468,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.03650660196940104,0.2008352196738057,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.03651741027832031,0.20080573856619058,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
190,0.03652998606363932,0.20078160148619525,0.6333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
195,0.03654165522257487,0.20075046882242112,0.65,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
200,0.03655480321248372,0.2007295463279957,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
205,0.03656799825032552,0.20070962897572756,0.6833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
210,0.03658256149291992,0.2006860410814886,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
215,0.03659777959187826,0.20067793388460367,0.7166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
220,0.03661290613810221,0.20065101526166548,0.7333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
225,0.03662903086344401,0.20064082478416093,0.75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
230,0.03664527638753255,0.2006445797311462,0.7666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
235,0.036663745880126955,0.20061713372611628,0.7833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
240,0.03668063990275065,0.2006163541172719,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
245,0.036700122833251955,0.20058576633999514,0.8166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
250,0.03671877161661784,0.2005624396685744,0.8333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
255,0.036738627115885415,0.20055550675936054,0.85,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
260,0.036758649190266925,0.20053876788370972,0.8666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
265,0.03678027598063151,0.20053081642830448,0.8833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
270,0.03680161158243815,0.2005245958115628,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
275,0.036826688130696617,0.20052628890373428,0.9166666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
280,0.036847974141438804,0.20050568547357095,0.9333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
285,0.036873682657877604,0.2005194403529809,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
290,0.036899908701578776,0.2005351726474685,0.9666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
295,0.03692510604858398,0.20053157734677,0.9833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
300,0.036952425638834635,0.200545844033433,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
305,0.03698089090983073,0.20057106505234115,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
310,0.03700587209065755,0.20061662983294118,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
315,0.0370346196492513,0.20060919488464538,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
320,0.03705924606323242,0.20064442763339338,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
325,0.03708762613932292,0.20066750714874834,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
330,0.037111793518066406,0.20067990131183377,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
335,0.03713694508870443,0.2007296128425595,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
340,0.037160733540852864,0.20075833557229403,1.0,"[0, 1, 2, 3, 4, 6, 7, 8, 9]"
345,0.03718243662516276,0.20079788317229494,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
350,0.037205585479736326,0.20083729002710052,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
355,0.03722628911336263,0.2008767935976047,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
360,0.037248607635498046,0.20091396354123725,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
365,0.037269691467285156,0.20095634692425274,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
370,0.03729282251993815,0.20098563512077758,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
375,0.0373129145304362,0.2010104878284738,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
380,0.0373316167195638,0.20100628424542438,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
385,0.03735114415486654,0.20100190027961334,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
390,0.037370404561360676,0.20100543023360945,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
395,0.037384325663248695,0.20097957093533067,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
400,0.037401578267415365,0.20096145320998635,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
405,0.03741241455078125,0.20090768833212191,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
410,0.03742305628458659,0.20088117079879375,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
415,0.03743106206258138,0.20082321500285277,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
420,0.03743855539957682,0.20078379588609657,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
425,0.03744341405232748,0.20070987605422688,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
430,0.037444844563802086,0.20064248837693835,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
435,0.03744769541422526,0.2005650358815416,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
440,0.03744662857055664,0.20049272876977553,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
445,0.037446698506673176,0.20041282010369013,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
450,0.037441752115885414,0.200329775727346,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
455,0.03743949381510417,0.2002507830924773,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
460,0.03743386077880859,0.20017481792961445,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
465,0.03742933400472005,0.20009470604676038,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
470,0.037421488444010415,0.2000179854889129,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
475,0.03741476313273112,0.19993716206451984,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
480,0.037407173156738284,0.19987272027238243,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
485,0.03739736938476562,0.19978582358409663,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
490,0.03738712056477864,0.19971799041598826,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
495,0.03737654113769531,0.19964090534974838,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
500,0.037365992228190106,0.19957697954463627,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
505,0.03735379791259766,0.19951817648169812,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
510,0.03734113566080729,0.1994396657321055,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
515,0.03732620112101237,0.1993532404490558,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
520,0.037312520345052086,0.1992939502676417,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
525,0.03729357401529948,0.199195464325402,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
530,0.037276138305664064,0.1991225066235431,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
535,0.037257394154866535,0.19902817171135753,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
540,0.03723914972941081,0.19894559436645554,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
545,0.037220354715983076,0.19886003818972367,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
550,0.03720053736368815,0.19877172963097212,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
555,0.03718032964070638,0.19869054324833468,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
560,0.037159959157307944,0.19859697316793334,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
565,0.037137925465901694,0.1985002265371572,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
570,0.03711575190226237,0.1984057976337082,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
575,0.037093663533528644,0.19831504587871038,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
580,0.03707162602742513,0.19823171924331423,1.0,"[0, 1, 2, 3, 4, 7, 8, 9]"
