timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784959322.2257712,0,69,1103,16303,63,82.47
1784959323.2528653,0,70,1103,16303,63,83.19
1784959324.2823753,0,70,1103,16303,63,82.52
1784959325.327703,0,70,1103,16303,63,82.97
1784959326.361873,0,70,1103,16303,63,83.10
1784959327.403451,0,71,1103,16303,63,83.51
1784959328.430068,0,71,1103,16303,63,83.98
1784959329.461532,0,73,1103,16303,63,83.70
1784959330.4912798,0,69,1103,16303,63,83.47
1784959331.5322986,0,69,1103,16303,63,82.86
1784959332.561463,0,68,1103,16303,63,82.67
1784959333.59017,0,69,1103,16303,63,83.10
1784959334.6224556,0,71,1103,16303,63,83.00
1784959335.6539915,0,67,1103,16303,63,82.85
1784959336.6792114,0,71,1103,16303,63,83.14
1784959337.7088518,0,71,1103,16303,63,83.42
1784959338.7359803,0,69,1103,16303,63,83.63
1784959339.76662,0,70,1103,16303,63,83.74
1784959340.8047357,0,70,1103,16303,63,83.81
1784959341.8432324,0,69,1103,16303,63,83.90
1784959342.878248,0,71,1103,16303,63,83.58
1784959343.91261,0,70,1103,16303,63,83.32
1784959344.944363,0,70,1103,16303,64,83.65
1784959345.972152,0,68,1103,16303,63,83.13
1784959347.9690087,0,69,1103,16303,63,82.78
1784959349.0044692,0,70,1103,16303,63,82.89
1784959350.0345047,0,70,1103,16303,63,82.99
1784959351.0721927,0,71,1103,16303,63,83.15
1784959352.106899,0,72,1103,16303,64,83.29
1784959353.134301,0,69,1103,16303,63,83.04
1784959354.1583776,0,69,1103,16303,63,82.93
1784959355.1814034,0,70,1103,16303,63,83.17
1784959356.2087603,0,71,1103,16303,64,83.44
1784959357.2349563,0,70,1103,16303,63,83.91
1784959358.2648642,0,69,1103,16303,63,82.93
1784959359.3020854,0,72,1103,16303,64,83.44
1784959360.3306935,0,71,1103,16303,63,83.68
1784959361.359065,0,70,1103,16303,63,83.34
1784959362.3985982,0,68,1103,16303,64,82.97
1784959363.4319859,0,73,1103,16303,63,83.38
1784959364.469889,0,65,1103,16303,64,82.52
1784959365.4998739,0,68,1103,16303,64,83.63
1784959366.5316434,0,70,1103,16303,63,83.78
1784959367.5574203,0,70,1103,16303,63,83.59
1784959368.590481,0,70,1103,16303,63,83.92
1784959369.6171596,0,72,1103,16303,64,83.97
1784959370.6513982,0,66,1103,16303,64,83.36
1784959371.6838698,0,68,1103,16303,63,83.26
1784959372.715192,0,72,1103,16303,63,82.85
1784959373.7466764,0,25,1103,16303,63,78.42
1784959374.787557,0,31,552,16303,62,65.54
1784959375.8171434,0,36,785,16303,62,65.13
1784959376.8506467,0,69,1103,16303,62,73.87
1784959377.8842068,0,70,1103,16303,64,82.76
1784959378.919761,0,70,1103,16303,64,82.92
1784959379.951345,0,68,1103,16303,63,82.24
1784959381.8679967,0,70,1103,16303,64,82.32
1784959382.8938127,0,70,1103,16303,63,82.55
1784959383.923861,0,69,1103,16303,63,83.02
1784959384.9514008,0,68,1103,16303,63,83.02
1784959385.989053,0,68,1103,16303,64,82.25
1784959387.0120537,0,69,1103,16303,64,82.89
1784959388.0461586,0,71,1103,16303,63,83.17
1784959389.0735464,0,70,1103,16303,63,83.57
1784959390.0989616,0,69,1103,16303,64,83.46
1784959391.1256168,0,72,1103,16303,64,83.18
1784959392.1532385,0,72,1103,16303,64,82.75
1784959393.1836796,0,70,1103,16303,64,83.21
1784959394.2098067,0,68,1103,16303,63,83.38
1784959395.24612,0,72,1103,16303,64,82.93
1784959396.2785654,0,70,1103,16303,63,83.08
1784959397.3024993,0,71,1103,16303,64,82.87
1784959398.3455586,0,69,1103,16303,64,82.96
1784959399.3738124,0,72,1103,16303,64,83.79
1784959400.4026704,0,72,1103,16303,64,84.48
1784959401.4344563,0,70,1103,16303,64,84.09
1784959402.4669435,0,71,1103,16303,64,84.78
1784959403.4967554,0,70,1103,16303,64,83.91
1784959404.525021,0,71,1103,16303,64,84.20
1784959405.5579073,0,70,1103,16303,64,84.04
1784959406.5852163,0,70,1103,16303,64,83.38
1784959407.620785,0,69,1103,16303,64,82.47
1784959408.6497364,0,68,1103,16303,64,82.72
1784959409.6805913,0,71,1103,16303,64,83.39
1784959410.7106147,0,67,1103,16303,64,83.46
1784959411.7401958,0,71,1103,16303,64,83.56
1784959412.7679858,0,69,1103,16303,64,83.99
1784959413.7991135,0,72,1103,16303,64,84.22
1784959415.7592702,0,73,1103,16303,64,84.50
1784959416.7937965,0,71,1103,16303,64,85.01
1784959417.828132,0,71,1103,16303,64,84.52
1784959418.8587253,0,71,1103,16303,64,84.58
1784959419.8909643,0,70,1103,16303,64,84.62
1784959420.929188,0,72,1103,16303,64,85.20
1784959421.9600477,0,73,1103,16303,64,84.73
1784959422.9972482,0,71,1103,16303,64,84.77
1784959424.0253725,0,70,1103,16303,64,85.07
1784959425.0599172,0,32,1103,16303,64,80.89
1784959426.0991342,0,36,552,16303,63,69.46
1784959427.1231306,0,33,785,16303,63,70.56
1784959428.1543872,0,72,1103,16303,64,79.36
1784959429.1820982,0,72,1103,16303,64,84.36
1784959430.2087328,0,70,1103,16303,64,84.21
