epoch,train_mse,lag_logit_roughness,smoothness_penalty,validation_rmse,learning_rate,external_support
1,0.034414878845214845,36.346778869628906,0.03634678199887276,0.23467255688268585,0.003,"[0, 1, 2]"
5,0.04294453811645508,35.521507263183594,0.035521507263183594,0.20818797215614615,0.003,"[0, 1, 2]"
10,0.03836625289916992,34.517127990722656,0.03451712802052498,0.20494476690784313,0.003,"[0, 1, 2]"
15,0.035601954142252604,33.544189453125,0.03354419022798538,0.19783671587928855,0.003,"[0, 1, 2]"
20,0.034077476501464844,32.60195541381836,0.03260195627808571,0.19594086420556842,0.003,"[0, 1, 2]"
25,0.03352924601236979,31.69064712524414,0.031690649688243866,0.1919158852224912,0.003,"[0, 1, 2]"
30,0.03337533823649089,30.809064865112305,0.03080906718969345,0.19118902094455195,0.003,"[0, 1, 2]"
35,0.033259136199951175,29.95590591430664,0.02995590679347515,0.1901316879069291,0.003,"[0, 1, 2]"
40,0.03309986368815104,29.129484176635742,0.02912948466837406,0.1894694741656951,0.003,"[0, 1, 2]"
45,0.03291551717122396,28.32900619506836,0.02832900732755661,0.1888895047246331,0.003,"[0, 1, 2]"
50,0.03272775904337565,27.553518295288086,0.02755351923406124,0.18816992543284472,0.003,"[0, 1, 2]"
55,0.032545651117960615,26.802181243896484,0.0268021821975708,0.1875953330234203,0.003,"[0, 1, 2]"
60,0.03237085660298666,26.07415771484375,0.026074158027768135,0.18696842371717518,0.003,"[0, 1, 2]"
65,0.03220255661010742,25.368732452392578,0.02536873333156109,0.18635737863256388,0.003,"[0, 1, 2]"
70,0.03203945414225261,24.685340881347656,0.024685341864824295,0.185822133409593,0.003,"[0, 1, 2]"
75,0.031880075454711915,24.023427963256836,0.024023428559303284,0.1851997575465813,0.003,"[0, 1, 2]"
80,0.031722842534383136,23.382524490356445,0.023382525891065598,0.18469527020060003,0.003,"[0, 1, 2]"
85,0.0315664234161377,22.76217269897461,0.022762173786759377,0.18410055133129907,0.003,"[0, 1, 2]"
90,0.03141035588582357,22.161968231201172,0.022161969915032387,0.183596554998519,0.003,"[0, 1, 2]"
95,0.03125532722473145,21.581523895263672,0.02158152498304844,0.1830696683751951,0.003,"[0, 1, 2]"
100,0.031102362950642903,21.020381927490234,0.02102038264274597,0.1825720511565924,0.003,"[0, 1, 2]"
105,0.030951861063639324,20.478137969970703,0.0204781387001276,0.18210213128423763,0.003,"[0, 1, 2]"
110,0.03080357869466146,19.954364776611328,0.019954366609454155,0.18163377843279438,0.003,"[0, 1, 2]"
115,0.030657408396402994,19.448596954345703,0.019448596984148026,0.18119588109739182,0.003,"[0, 1, 2]"
120,0.03051366678873698,18.960399627685547,0.01896040141582489,0.1807725814284043,0.003,"[0, 1, 2]"
125,0.03037258529663086,18.489334106445312,0.018489334732294083,0.18036457440336512,0.003,"[0, 1, 2]"
130,0.0302341734568278,18.034902572631836,0.018034903332591057,0.17997749611795003,0.003,"[0, 1, 2]"
135,0.03009848976135254,17.596664428710938,0.017596665769815445,0.17960470663925446,0.003,"[0, 1, 2]"
140,0.029965655008951823,17.174110412597656,0.017174111679196358,0.17924735920981208,0.003,"[0, 1, 2]"
145,0.02983569590250651,16.766794204711914,0.01676679588854313,0.1789068150407289,0.003,"[0, 1, 2]"
150,0.029708646774291993,16.374221801757812,0.016374222934246063,0.17858061227343816,0.003,"[0, 1, 2]"
155,0.029584556579589843,15.995890617370605,0.015995891764760017,0.17826894197764268,0.003,"[0, 1, 2]"
160,0.02946343930562337,15.631311416625977,0.015631312504410744,0.17797228239470675,0.003,"[0, 1, 2]"
165,0.029345322291056315,15.280008316040039,0.015280009247362614,0.17768960309201287,0.003,"[0, 1, 2]"
170,0.029230214436848957,14.941482543945312,0.014941482804715633,0.17742018073552557,0.003,"[0, 1, 2]"
175,0.029118120193481447,14.615262985229492,0.014615263789892197,0.1771640004447542,0.003,"[0, 1, 2]"
180,0.02900904591878255,14.300887107849121,0.01430088747292757,0.17692065616852534,0.003,"[0, 1, 2]"
185,0.028902970631917317,13.99787712097168,0.013997877947986126,0.17668934274690148,0.003,"[0, 1, 2]"
190,0.028799875895182292,13.70576286315918,0.013705763965845108,0.17646963192175752,0.003,"[0, 1, 2]"
195,0.028699724197387696,13.424118041992188,0.013424118980765343,0.17626110718270618,0.003,"[0, 1, 2]"
200,0.028602476119995116,13.152502059936523,0.013152502477169037,0.17606309869384806,0.003,"[0, 1, 2]"
205,0.028508071899414063,12.890504837036133,0.012890505604445934,0.17587487198662996,0.003,"[0, 1, 2]"
210,0.028416444142659505,12.637720108032227,0.012637720443308353,0.17569589941790226,0.003,"[0, 1, 2]"
215,0.028327518463134766,12.393752098083496,0.012393753044307232,0.17552555187308647,0.003,"[0, 1, 2]"
220,0.028241202036539712,12.158227920532227,0.012158228084445,0.17536321820946732,0.003,"[0, 1, 2]"
225,0.028157407760620118,11.930784225463867,0.01193078514188528,0.1752083110771513,0.003,"[0, 1, 2]"
230,0.028076028823852538,11.711078643798828,0.011711079627275467,0.17506025094572908,0.003,"[0, 1, 2]"
235,0.027996959686279296,11.498764038085938,0.011498764157295227,0.17491840095017677,0.003,"[0, 1, 2]"
240,0.02792008590698242,11.293537139892578,0.01129353791475296,0.174782110535747,0.003,"[0, 1, 2]"
245,0.027845296223958333,11.095072746276855,0.011095073074102402,0.17465079206783424,0.003,"[0, 1, 2]"
250,0.027772468566894533,10.903092384338379,0.01090309303253889,0.17452400868692622,0.003,"[0, 1, 2]"
255,0.0277014897664388,10.717293739318848,0.010717294178903103,0.17440127267110683,0.003,"[0, 1, 2]"
260,0.027632240295410157,10.537421226501465,0.010537421330809593,0.17428218217080252,0.003,"[0, 1, 2]"
265,0.02756460444132487,10.363218307495117,0.010363218374550343,0.17416627923414343,0.003,"[0, 1, 2]"
270,0.027498463948567708,10.194446563720703,0.01019444689154625,0.1740531373716264,0.003,"[0, 1, 2]"
275,0.02743371327718099,10.030866622924805,0.010030867531895638,0.17394247687097528,0.003,"[0, 1, 2]"
280,0.027370236078898113,9.872269630432129,0.009872269816696644,0.17383403365133412,0.003,"[0, 1, 2]"
285,0.02730793253580729,9.718438148498535,0.009718438610434532,0.1737276526700516,0.003,"[0, 1, 2]"
290,0.027246700286865235,9.569173812866211,0.009569174610078335,0.17362312899213775,0.003,"[0, 1, 2]"
295,0.027186439514160155,9.424290657043457,0.009424291551113129,0.1735203340690918,0.003,"[0, 1, 2]"
300,0.02712705930074056,9.283618927001953,0.009283619001507759,0.17341911149703737,0.003,"[0, 1, 2]"
305,0.027068473815917968,9.146980285644531,0.009146980941295624,0.17331920541749762,0.003,"[0, 1, 2]"
