epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.0059871040648668515,0.31358664580587203,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
2,0.07685323336225379,0.12440924264520013,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
4,0.019463206735418362,0.18653916399462056,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
6,0.028734520902851116,0.07420956108914684,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
8,0.004831945469014419,0.15517647656373793,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
