model,sheet1_to_sheet2_MSE,sheet1_to_sheet2_RMSE,sheet1_to_sheet2_MAE,sheet1_to_sheet2_R2,sheet1_to_sheet2_rows,sheet2_to_sheet1_MSE,sheet2_to_sheet1_RMSE,sheet2_to_sheet1_MAE,sheet2_to_sheet1_R2,sheet2_to_sheet1_rows,pooled_MSE,pooled_RMSE,pooled_MAE,pooled_R2,pooled_rows
Persistence,0.09885069507179642,0.3144053038226239,0.24701602321050214,-0.004410166018019579,3233,0.43302142663366966,0.6580436358127549,0.5403472978390823,-0.0030122249495421194,3130,0.2632313943942329,0.5130608096456334,0.3913075350111396,-0.00019444374720145596,6363
old K-only,0.10572547451888974,0.32515453944069383,0.256597761123295,-0.07426398303748516,3233,0.23651092342599064,0.48632388736930315,0.4055648495833463,0.45216718402468004,3130,0.1700596651646898,0.4123829108543294,0.3298756154184327,0.3538280926001932,6363
Dynamic-PLS,0.10555711684559901,0.32489554759275946,0.27091970446096764,-0.07255332072542431,3233,0.21562985060532672,0.46435961345203863,0.3461397163831038,0.5005342393734351,3130,0.15970259172662177,0.3996280667403402,0.3079209047306967,0.3931816329713046,6363
NLinear-U,0.047465955830512406,0.2178668304963204,0.17403016218212336,0.5177040632713628,3233,0.22307545758914957,0.4723086465322751,0.36471844715161966,0.4832878991980749,3130,0.1338493819666957,0.3658543179555159,0.26783093728105833,0.4914154960498929,6363
R1-LIN-DERIVED,141.94785754799193,11.914187238246338,8.000075659240512,-1441.3153126250422,3233,13.979689138168416,3.7389422485735744,2.49934982333077,-31.3813055062504,3130,78.99950502202186,8.888166572585252,5.29423378176173,-299.172652899705,6363
LIN-UOI,220.69637757186646,14.855853310122123,12.92939939497328,-2241.469666758869,3233,221.27289278020848,14.875244293127038,11.818321820277388,-511.53680039315043,3130,220.9799690542035,14.865395018438074,12.382853298981116,-838.6526475729723,6363
FULL-UOI,856.1468017773831,29.259986359829067,18.036188251311884,-8698.205915390336,3233,60562.689512212826,246.0948790857153,127.98930979573602,-140281.0142846244,3130,30226.17331186113,173.85676090351254,72.12282512606394,-114848.71491275057,6363
