direction,channel,linear_energy,nonlinear_energy,loo_mse_delta,bootstrap_positive_probability,beta_cross_direction_correlation,nonlinear_cross_direction_correlation,full_surface_cross_direction_correlation,placebo_destroyed,ood_positive_gain_fraction,channel_status
sheet1_to_sheet2,joint_lift,0.2093732403486775,1.4140148214080888,-61.77419608301045,0.406,0.7417615623367897,0.3325050166046185,0.24053646548510665,True,0.17375962767885914,UNRESOLVED
sheet1_to_sheet2,heater_power,2.757000414746038,0.7307636806432392,33.044428379119154,0.744,-0.7667682749384731,0.0390895671236647,-0.07563640551788453,True,0.17375962767885914,UNRESOLVED
sheet1_to_sheet2,crystal_rotation,2.082967034607753,3.028175455900099,-729.7958487736037,0.0,-0.8544176049391332,-0.011266132981059902,-0.24167346865576245,True,0.17375962767885914,PREDICTIVE_ONLY
sheet1_to_sheet2,crucible_rotation,0.2651181534675707,5.705702728510693,8.622153131171899,0.508,-0.6948583321060597,-0.4166918534500067,-0.5031009441314961,True,0.17375962767885914,UNRESOLVED
sheet2_to_sheet1,joint_lift,0.072013310102067,1.4611422118535564,-4400.076606616167,0.013,0.7417615623367897,0.3325050166046185,0.24053646548510665,True,0.7857015628745955,UNRESOLVED
sheet2_to_sheet1,heater_power,0.13999406153985813,2.2501822915442236,-51182.90825075719,0.078,-0.7667682749384731,0.0390895671236647,-0.07563640551788453,True,0.7857015628745955,UNRESOLVED
sheet2_to_sheet1,crystal_rotation,3.1093363850918663,1.337241721868989,18248.734755431688,0.872,-0.8544176049391332,-0.011266132981059902,-0.24167346865576245,True,0.7857015628745955,PREDICTIVE_ONLY
sheet2_to_sheet1,crucible_rotation,0.09954614987481086,1.750343661655458,-1566.747076333064,0.124,-0.6948583321060597,-0.4166918534500067,-0.5031009441314961,True,0.7857015628745955,UNRESOLVED
