timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784982824.2880542,0,0,62,32607,45,72.88
1784982825.3381896,0,0,62,32607,45,62.39
1784982826.401837,0,0,63,32607,44,42.03
1784982827.8523512,0,2,4494,32607,45,79.94
1784982828.912743,0,26,11720,32607,46,101.21
1784982830.0219958,0,87,15178,32607,51,218.52
1784982831.131681,0,80,15178,32607,52,271.43
1784982832.2421434,0,80,15178,32607,53,261.19
1784982833.350837,0,82,15178,32607,52,263.67
1784982834.4607825,0,81,15178,32607,53,261.93
1784982835.5715137,0,80,15178,32607,53,265.61
1784982836.6821914,0,80,15178,32607,53,261.10
1784982837.7871819,0,80,15178,32607,53,261.72
1784982838.8995342,0,80,15178,32607,53,264.88
1784982840.0114932,0,82,15178,32607,54,264.06
1784982841.0776055,0,81,15178,32607,54,266.55
1784982842.1895213,0,79,15178,32607,54,261.01
1784982843.299083,0,80,15178,32607,54,261.46
1784982844.4090548,0,82,15178,32607,55,266.07
1784982845.4719362,0,81,15178,32607,55,264.04
1784982846.582893,0,80,15178,32607,55,262.18
1784982847.6909459,0,81,15178,32607,56,263.84
1784982848.8026974,0,81,15178,32607,56,267.38
1784982849.9146063,0,81,15178,32607,56,268.00
1784982851.0256777,0,81,15178,32607,56,265.71
1784982852.1350954,0,81,15178,32607,56,254.98
1784982853.2457325,0,80,15178,32607,56,253.40
1784982854.3548281,0,80,15178,32607,56,252.63
1784982855.4688725,0,79,15178,32607,56,250.62
1784982856.5785482,0,82,15178,32607,57,250.49
1784982857.6913676,0,79,15178,32607,56,246.45
1784982858.8026607,0,80,15178,32607,56,242.66
1784982859.9050567,0,82,15178,32607,57,240.32
1784982861.0140724,0,80,15178,32607,57,241.43
1784982862.1225781,0,79,15178,32607,57,237.92
1784982863.2295566,0,80,15178,32607,57,239.21
1784982864.3376021,0,78,15178,32607,57,240.70
1784982865.3981931,0,79,15178,32607,57,239.61
1784982866.5054462,0,79,15178,32607,57,241.15
1784982867.6148555,0,79,15178,32607,58,240.69
1784982868.724783,0,79,15178,32607,58,243.36
1784982869.8340359,0,78,15178,32607,57,240.51
1784982870.917612,0,80,15178,32607,57,242.39
1784982872.0217643,0,80,15178,32607,58,243.79
1784982873.130409,0,80,15178,32607,58,244.58
1784982874.2482564,0,80,15178,32607,58,244.28
1784982875.3053215,0,79,15178,32607,59,245.94
1784982876.4162533,0,78,15178,32607,58,241.94
1784982877.5277793,0,80,15178,32607,58,242.17
1784982878.6372418,0,80,15178,32607,58,246.85
1784982879.746395,0,80,15178,32607,59,246.84
1784982880.8074532,0,84,15178,32607,59,249.70
1784982881.9189792,0,79,15178,32607,59,248.62
1784982883.0167847,0,83,15178,32607,59,256.99
1784982884.1180127,0,86,15178,32607,60,256.80
1784982885.2223961,0,79,15178,32607,60,253.75
1784982886.3223562,0,85,15178,32607,60,250.84
1784982887.4235363,0,80,15178,32607,59,251.03
1784982888.5293005,0,81,15178,32607,60,254.43
1784982889.6380074,0,80,15178,32607,60,247.60
1784982890.7234979,0,82,15178,32607,60,250.72
1784982891.8274114,0,79,15178,32607,59,245.40
1784982892.9346101,0,79,15178,32607,59,243.60
1784982894.0336688,0,84,15178,32607,60,249.28
1784982895.1738777,0,87,15178,32607,61,266.17
1784982896.3249083,0,83,14234,32607,61,258.61
1784982897.3896859,0,74,14234,32607,60,252.24
1784982898.4526536,0,78,13289,32607,60,236.68
1784982899.5178967,0,76,13902,32607,60,239.01
1784982900.5996923,0,83,14846,32607,61,245.98
1784982901.7103257,0,78,15178,32607,60,249.55
1784982902.8182263,0,83,15178,32607,61,264.99
1784982903.9265656,0,82,15178,32607,61,256.35
1784982905.030616,0,80,15178,32607,61,259.36
1784982906.1392734,0,79,15178,32607,61,253.37
1784982907.2484293,0,81,15178,32607,61,257.07
1784982908.363564,0,79,15178,32607,61,257.55
1784982909.4761918,0,81,15178,32607,61,256.86
1784982910.5386071,0,81,15178,32607,61,255.11
1784982911.6463447,0,79,15178,32607,61,254.67
1784982912.7549775,0,78,15178,32607,61,251.97
1784982913.8659835,0,79,15178,32607,61,251.57
1784982914.9738865,0,79,15178,32607,61,247.78
1784982916.0102353,0,79,15178,32607,61,247.54
1784982917.1183329,0,79,15178,32607,61,248.80
1784982918.2265377,0,78,15178,32607,62,248.28
1784982919.3351188,0,79,15178,32607,61,248.35
1784982920.4401877,0,79,15178,32607,62,244.78
1784982921.5502453,0,79,15178,32607,61,245.40
1784982922.6476448,0,79,15178,32607,62,244.76
1784982923.762318,0,78,15178,32607,61,244.89
1784982924.8588347,0,78,15178,32607,61,245.52
1784982925.9709866,0,79,15178,32607,62,244.82
1784982927.1200824,0,78,14234,32607,61,242.93
1784982928.207694,0,80,14234,32607,62,244.32
