epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.042948229471842445,0.26885322894810154,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.04615146001180013,0.2757014120669727,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.04926951853434245,0.2491206458553892,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.04327729797363281,0.24743218619973054,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.04297589111328125,0.2516011728450445,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.04389512125651042,0.24750545303040325,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.043286486307779946,0.24628477209288388,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.04260929616292318,0.24692505920477423,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.04286320368448893,0.2461839647390319,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.042753344217936196,0.24623600799001633,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.04268993377685547,0.24690736968859994,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.04277497355143229,0.2464395666729932,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.042775225321451824,0.2465424125040762,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.042868475596110026,0.24676812671375614,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.042941215515136716,0.24700066181047867,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.04304324722290039,0.24698133279168813,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.04316234842936198,0.24701266156690274,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.04328857930501302,0.24713578369199124,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.04343430201212565,0.24731970028521771,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.043592297871907555,0.24750361892674608,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.043762775421142576,0.2476802932187496,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.04394763692220052,0.24785481768695714,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.04414641825358073,0.24804487573013187,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.04435817464192708,0.24827001528231565,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.04458309809366862,0.2485231263972189,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.04482138061523438,0.2488031884458287,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.045072591145833334,0.24911379335025494,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.04533697255452474,0.24944263124361538,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.04561461639404297,0.2497919055809255,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.045905072530110676,0.2501653963379075,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.04620854059855143,0.25055458354361987,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.04652500534057617,0.25096086861194694,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
