epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.01804939905802409,0.3652817273782598,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.08001444498697917,0.2536980817326073,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.04797579701741536,0.22554939165551272,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.02882796351114909,0.19000627005420664,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.019685885111490886,0.16931825257277158,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.017990512212117515,0.14830316829782447,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.01866395060221354,0.145308955979968,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.019103763580322265,0.14510466777042236,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.01903173828125,0.14471928751958316,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.018764605840047202,0.14573553384537113,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.01852484893798828,0.14451924042165037,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.018358360290527342,0.1449744116468442,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.018266151428222657,0.1442071826135369,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.01822558339436849,0.14435075036049752,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.018225788116455078,0.1440735865234854,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.018254891713460286,0.14405748735093651,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.0183098570505778,0.14407898781649117,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.01838490804036458,0.14399852333371352,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.01847540346781413,0.14412445391165246,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.0185784060160319,0.14409516400727404,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.018692286173502604,0.1442354381490277,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.018818215688069663,0.1443398225542764,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.018958311716715495,0.1445253509142419,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.019113629659016928,0.14476104778499824,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.01928439458211263,0.14503657570291012,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.019470304489135743,0.14537692046926484,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.01967136764526367,0.1457677261277981,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.019887977600097657,0.14622053713602162,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.020120204925537108,0.14673254368691035,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.020367987314860028,0.14730855381842622,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.020631558736165366,0.1479466210064844,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.02091114298502604,0.14864864069589506,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.021207096099853516,0.1494164496337086,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.021519808451334634,0.15024668436311456,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.021849775950113934,0.15114069496357446,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.022197617848714192,0.15209863594441714,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.022563962936401366,0.15311827352891805,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.02294940185546875,0.15420026395901304,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
