direction,mother_space,support,support_mask,lambda_0,lambda_2,oof_mse,oof_se,maximum_kkt,maximum_condition
sheet2_to_sheet1,V0,"[0, 1]",3,0.0001,100.0,0.03418370965121019,0.009386701157449384,6.859919404648081e-13,4607470.8116206825
sheet2_to_sheet1,V0,"[0, 1]",3,0.0001,10000.0,0.03320354265942281,0.008566614827839334,3.1005840741815824e-13,1756178.7775335778
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,0.0,0.05069320757845,0.008416251801243222,3.2671241578875204e-12,170927554.36799768
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,0.0001,0.05059899692844175,0.008374502437519174,1.9412881895014013e-12,162807387.02912357
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,0.01,0.04788777578299808,0.007038594025411411,1.6006050243967492e-12,143168249.8626147
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,1.0,0.0426660192605164,0.006947841762828547,8.705924637190491e-13,61547640.59870415
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,100.0,0.034019221116168355,0.009360630865268194,4.784089746075825e-13,4488739.213692024
sheet2_to_sheet1,V0,"[0, 1]",3,0.01,10000.0,0.033139161355313126,0.008568279974957353,4.0682868017294126e-13,1738657.5890365741
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,0.0,0.037210140871693616,0.006750802069564174,6.1361066154285e-13,1724568.3118462325
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,0.0001,0.037208951497470076,0.00675070922029352,8.010998624274599e-13,1723700.908978404
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,0.01,0.03709778378145466,0.006743228946159919,6.980746458776412e-13,1721186.3269506437
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,1.0,0.0342808801780886,0.007344560928069143,3.549412966840238e-13,1693941.8147159794
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,100.0,0.03126740765658318,0.00997725619042428,5.359602378252251e-13,1254912.1477051906
sheet2_to_sheet1,V0,"[0, 1]",3,1.0,10000.0,0.03223735040569724,0.010444496178742824,2.7019744525485523e-13,870335.0657253484
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,0.0,0.05518249893859137,0.02636815853139345,1.612046778708128e-14,17248.216114881467
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,0.0001,0.05518250144165581,0.02636816066281616,1.7567860376924255e-14,17248.129310945526
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,0.01,0.05518274918334999,0.026368371620115093,1.812336127736707e-14,17247.87718602108
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,1.0,0.05520696150602397,0.02638897779415517,3.154255761097598e-14,17244.970276950527
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,100.0,0.056381280227342706,0.02736256236035802,1.0661592055931418e-14,17181.4154116388
sheet2_to_sheet1,V0,"[0, 1]",3,100.0,10000.0,0.060684219854234084,0.030626643645422617,1.5496911139606552e-14,17085.752504551103
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,0.0,0.05869135017095696,0.027477363582705524,2.0827593825592123e-16,173.47231546240008
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,0.0001,0.058691350171205,0.027477363582916314,3.9132807707374906e-16,173.47230673288382
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,0.01,0.05869135019576055,0.027477363603784763,2.802408235403912e-16,173.47228145019622
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,1.0,0.05869135265137715,0.02747736569068954,3.6090213456947957e-16,173.47199654836635
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,100.0,0.05869159855742549,0.027477574727545088,3.294507141056157e-16,173.46568708308735
sheet2_to_sheet1,V0,"[0, 1]",3,10000.0,10000.0,0.05870414497219745,0.027488254165831547,7.521425940845414e-16,173.5271585698309
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,0.0,0.057674740682588085,0.026590236969009532,3.9646922178454685e-16,2.724723170055374
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,0.0001,0.057674740682584144,0.026590236969006198,3.9265964996277984e-16,2.724723168691784
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,0.01,0.057674740682192506,0.02659023696867583,2.913753132575137e-16,2.724723165468171
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,1.0,0.05767474064302945,0.0265902369356387,3.180044267717076e-16,2.724723195472383
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,100.0,0.05767473672908023,0.026590233633923238,2.9027424825950247e-16,2.724729682401189
sheet2_to_sheet1,V0,"[0, 1]",3,1000000.0,10000.0,0.057674366469226565,0.02658992137836726,3.3649659494909813e-16,2.7255153188339936
sheet1_to_sheet2,V0,[2],4,1e-06,0.0,0.5339930062007059,0.1424542461287845,1.3239738866258647e-12,7311762350.810327
sheet1_to_sheet2,V0,[2],4,1e-06,0.0001,0.49448472515016767,0.13591495100947854,4.0438334130014634e-13,1890776054.0216331
sheet1_to_sheet2,V0,[2],4,1e-06,0.01,0.6194769205883959,0.1596493730860861,4.4604910157461477e-13,166592234.7420813
sheet1_to_sheet2,V0,[2],4,1e-06,1.0,0.6387654298863007,0.1679460167140749,3.3888928319617334e-13,20397452.174803503
sheet1_to_sheet2,V0,[2],4,1e-06,100.0,0.6390095420204339,0.16805313253549028,3.0805478264552495e-13,19237670.910627976
sheet1_to_sheet2,V0,[2],4,1e-06,10000.0,0.6390119913724627,0.16805420844938798,1.5384758129997517e-11,402998696.99857676
sheet1_to_sheet2,V0,[2],4,0.0001,0.0,0.5183306433120078,0.11601478709289287,3.570181825900944e-13,74956060.43140857
sheet1_to_sheet2,V0,[2],4,0.0001,0.0001,0.5248651242909038,0.11479728278375506,4.769955716762952e-13,72801000.34047304
sheet1_to_sheet2,V0,[2],4,0.0001,0.01,0.5254283798854357,0.11631194032716566,4.640089730723827e-13,51922164.25240062
sheet1_to_sheet2,V0,[2],4,0.0001,1.0,0.507674177955816,0.11319686460431778,1.859642279144274e-13,16031177.276909927
sheet1_to_sheet2,V0,[2],4,0.0001,100.0,0.5074545931580251,0.11313560457780135,2.2288596440977416e-13,15309467.378165258
sheet1_to_sheet2,V0,[2],4,0.0001,10000.0,0.5074524815512631,0.11313500013715365,1.664970038626853e-11,320748262.630619
sheet1_to_sheet2,V0,[2],4,0.01,0.0,0.36272883941158357,0.14992924289567883,7.990171691001755e-14,749750.1077914418
sheet1_to_sheet2,V0,[2],4,0.01,0.0001,0.3627162519839525,0.14995593120850165,3.4563695036327e-14,749528.1769204795
sheet1_to_sheet2,V0,[2],4,0.01,0.01,0.3625408990592801,0.15149630785877602,5.563256275996204e-14,746437.9757769144
sheet1_to_sheet2,V0,[2],4,0.01,1.0,0.37428758155466224,0.1706661619761622,5.784034665635763e-14,719791.9136505582
sheet1_to_sheet2,V0,[2],4,0.01,100.0,0.387330623068771,0.1875694869862355,1.7138244877263164e-14,718536.9624938141
sheet1_to_sheet2,V0,[2],4,0.01,10000.0,0.3875958729219977,0.1878980324443079,1.3204902249212592e-12,14981513.88637368
sheet1_to_sheet2,V0,[2],4,1.0,0.0,0.419331693667655,0.22355881412731335,1.1034081194620587e-15,7498.509934064051
sheet1_to_sheet2,V0,[2],4,1.0,0.0001,0.4193317011890812,0.22355882370557184,6.693623342139228e-16,7498.487739024968
sheet1_to_sheet2,V0,[2],4,1.0,0.01,0.4193324222264226,0.22355974247796723,6.907010550690785e-16,7498.17797995035
sheet1_to_sheet2,V0,[2],4,1.0,1.0,0.41936614610238276,0.22360309047615096,5.346036054124227e-16,7495.466262027782
sheet1_to_sheet2,V0,[2],4,1.0,100.0,0.4196689307566572,0.223953972141499,3.1684878398444234e-16,7503.5708185796175
sheet1_to_sheet2,V0,[2],4,1.0,10000.0,0.41988551437894855,0.22419878555096626,1.096089809348318e-14,155525.10936409704
sheet1_to_sheet2,V0,[2],4,100.0,0.0,0.42021268975323933,0.22474851202115284,1.2798505361235591e-16,75.97510122626005
sheet1_to_sheet2,V0,[2],4,100.0,0.0001,0.42021268974801423,0.22474851202878132,1.1260236585051018e-16,75.97509905340186
sheet1_to_sheet2,V0,[2],4,100.0,0.01,0.4202126892310083,0.22474851278349225,1.291752278191799e-16,75.97507518679386
sheet1_to_sheet2,V0,[2],4,100.0,1.0,0.42021263999178027,0.22474858364807057,1.6594075290154088e-16,75.9755528885849
sheet1_to_sheet2,V0,[2],4,100.0,100.0,0.4202103285111659,0.2247509461293028,1.46696627826243e-16,76.05884432211292
sheet1_to_sheet2,V0,[2],4,100.0,10000.0,0.42020443442919697,0.22476794800558242,1.6808028546605887e-15,1556.8339727467103
sheet1_to_sheet2,V0,[2],4,10000.0,0.0,0.42024050066144275,0.2302341159970154,1.8089592411590902e-16,1.7497510124511628
sheet1_to_sheet2,V0,[2],4,10000.0,0.0001,0.4202405006621562,0.2302341159986793,1.8303346876474685e-16,1.7497510127004068
sheet1_to_sheet2,V0,[2],4,10000.0,0.01,0.42024050073278874,0.23023411616340478,2.242665767613402e-16,1.749751081421303
sheet1_to_sheet2,V0,[2],4,10000.0,1.0,0.42024050779172895,0.23023413262587442,1.9827423156902617e-16,1.7497586191986358
sheet1_to_sheet2,V0,[2],4,10000.0,100.0,0.4202411750509173,0.2302356884633862,1.9789880006482362e-16,1.7505917583129054
sheet1_to_sheet2,V0,[2],4,10000.0,10000.0,0.4202674825940925,0.23029639970721547,8.723516982953867e-16,16.55839913245574
sheet1_to_sheet2,V0,[2],4,1000000.0,0.0,0.42305217262217554,0.2337366203239382,3.0756102243845024e-16,1.0074975101245234
sheet1_to_sheet2,V0,[2],4,1000000.0,0.0001,0.42305217262217615,0.23373662032393866,2.4994628205969524e-16,1.0074975101292207
sheet1_to_sheet2,V0,[2],4,1000000.0,0.01,0.42305217262222916,0.2337366203239815,2.9597142080191867e-16,1.0074975108471687
sheet1_to_sheet2,V0,[2],4,1000000.0,1.0,0.4230521726275339,0.2337366203282765,3.913128227628669e-16,1.0074975865010187
sheet1_to_sheet2,V0,[2],4,1000000.0,100.0,0.4230521731576885,0.2337366207575061,2.550386349414599e-16,1.00750591791464
sheet1_to_sheet2,V0,[2],4,1000000.0,10000.0,0.4230522232538134,0.23373666131480914,2.7249133444876133e-16,1.1555839982009377
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,0.0,0.4339254014015783,0.20419097584202683,2.295345363640289e-12,14977027553.747551
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,0.0001,0.4303393110419997,0.2005054235399383,3.4501019681394177e-12,4346852225.999942
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,0.01,0.4235166956127925,0.19445070958440458,6.808416862306856e-13,1998513617.46204
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,1.0,0.4169674821566143,0.1930064571796404,8.418811571422448e-13,1825731767.6563199
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,100.0,0.41746959068097594,0.19226771819654476,8.158209532727586e-13,1667979843.3199394
sheet1_to_sheet2,V0,"[0, 3]",9,1e-06,10000.0,0.42025052085885983,0.176955930199589,1.616183559791885e-11,8865026051.34835
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,0.0,0.4160853726654794,0.18921409536693265,8.401262985530307e-13,265744947.29531628
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,0.0001,0.4152961333155598,0.18817909705779978,6.814472471437781e-13,254202002.50000998
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,0.01,0.4130411451184528,0.1853271614940747,2.732159374614577e-13,238017504.32272145
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,1.0,0.4082476043140276,0.1845277130252786,9.665871023973318e-14,235365287.78878185
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,100.0,0.408065152975931,0.18089746853517838,9.53529862299618e-14,232588338.23167905
sheet1_to_sheet2,V0,"[0, 3]",9,0.0001,10000.0,0.4087850267879021,0.15595073064469223,3.781492003576044e-12,1334912378.4414766
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,0.0,0.41101193079291826,0.18291508429803463,1.1247849521941754e-14,2678748.9774177307
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,0.0001,0.4110140897464887,0.1829121101101719,5.5208413717428325e-15,2677520.079265416
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,0.01,0.4109998963290282,0.18279452680792313,9.163864059960321e-15,2675397.202907769
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,1.0,0.4075082697162036,0.18359252316327437,2.1999371390723273e-15,2674964.225894187
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,100.0,0.40680286389715603,0.17912150722220926,2.3227156945504877e-15,2675294.2709527574
sheet1_to_sheet2,V0,"[0, 3]",9,0.01,10000.0,0.40749835784744615,0.15219960972287988,3.6806278737448907e-13,15532746.965928413
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,0.0,0.40111841952215216,0.18791100755255102,5.061417931725163e-16,26790.62686770549
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,0.0001,0.40111791474079406,0.18791082376478582,4.792452476427642e-16,26790.503905391197
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,0.01,0.4010693085371576,0.18789325651685074,5.507381037635189e-16,26790.291967628116
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,1.0,0.3991799051555575,0.1877721394137711,6.349055584684704e-16,26790.32373316978
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,100.0,0.39119978199660405,0.1869480470311395,1.4709026670779521e-15,26798.053234551833
sheet1_to_sheet2,V0,"[0, 3]",9,1.0,10000.0,0.3860122435972694,0.1581694043424509,3.664189531434016e-13,155582.9574238198
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,0.0,0.37623188148733683,0.21521850268497678,3.543557664084761e-16,268.89648340378983
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,0.0001,0.3762318884957568,0.2152185033665289,2.958521392770386e-16,268.89647113797184
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,0.01,0.3762325821403919,0.2152185708016365,2.436335539759419e-16,268.8964573823515
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,1.0,0.37630026639275826,0.21522499656356134,3.245506490027662e-16,268.89721242757605
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,100.0,0.3799603281752425,0.21582952734422872,4.2069309550787237e-16,268.9749517471603
sheet1_to_sheet2,V0,"[0, 3]",9,100.0,10000.0,0.3966008616137092,0.2244012613405082,1.9197217779244324e-14,1556.8450982305167
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,0.0,0.41922515306650715,0.22760980189684502,2.7767040484967236e-16,3.678964855510591
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,0.0001,0.41922515306872254,0.22760980189834742,2.506163818950594e-16,3.6789648545888993
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,0.01,0.4192251532880446,0.22760980204708145,2.0714700940721774e-16,3.6789649275988374
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,1.0,0.4192251752146283,0.22760981691204205,2.882055784523326e-16,3.678972521791307
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,100.0,0.4192273162767496,0.22761122674486772,2.473777982137866e-16,3.679749959419128
sheet1_to_sheet2,V0,"[0, 3]",9,10000.0,10000.0,0.4193239652622018,0.22766122686213866,5.619541715896304e-16,16.55845377352595
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,0.0,0.4228710094878425,0.2335929979070051,3.8081468019413203e-16,1.0267896485572532
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,0.0001,0.4228710094878446,0.23359299790700666,4.814088849779793e-16,1.0267896485602095
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,0.01,0.42287100948804707,0.23359299790715765,3.087080481689135e-16,1.0267896493113662
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,1.0,0.4228710095082912,0.2335929979222529,3.424573188664222e-16,1.0267897252576645
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,100.0,0.4228710115315539,0.2335929994308675,3.574055337402652e-16,1.026797499638386
sheet1_to_sheet2,V0,"[0, 3]",9,1000000.0,10000.0,0.4228712034741113,0.2335931420664585,3.542183040598542e-16,1.1555845380239822
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,0.0,4.1364641968672,2.9302281687385374,1.4418747366794202e-12,7400602639.278232
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,0.0001,1.919840230685952,0.9989035544964906,4.697590245469415e-13,2104393594.3673089
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,0.01,0.5722192205197357,0.11668401267268098,1.8806374904191846e-13,197574775.2362177
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,1.0,0.44455674899088177,0.08119668996571638,9.958777105256544e-14,43406011.67183162
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,100.0,0.4263278648920222,0.06663049093656905,1.408113606696267e-13,38565480.611823164
sheet1_to_sheet2,V0,"[0, 2]",5,1e-06,10000.0,0.4501971599405188,0.09104885616615674,6.679318891743684e-12,708692020.5983241
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,0.0,0.7634509303976766,0.2604371907288537,2.9034567548677317e-13,75863730.58917473
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,0.0001,0.6844221009679572,0.20919948451520776,2.074396270705801e-13,73955736.17710112
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,0.01,0.44275447988262295,0.0839353097987591,8.553844458825831e-14,55224884.88124741
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,1.0,0.38928851019499733,0.06805370753724102,8.37350894851069e-14,27712686.64041706
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,100.0,0.3769330240451918,0.05361391328474916,1.242377668936996e-13,25666107.550434876
sheet1_to_sheet2,V0,"[0, 2]",5,0.0001,10000.0,0.3918822489886365,0.05952306107244093,5.2681375682157256e-12,488433316.5858261
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,0.0,0.39117790535333713,0.15692785683079563,9.08515171773262e-15,758828.7772454569
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,0.0001,0.39119038984491605,0.15695546088065335,3.1786252449388476e-14,758633.0080697681
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,0.01,0.39160451063387725,0.1580256829061444,1.361144242479265e-14,756002.7824231591
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,1.0,0.39138019566743143,0.16492416341699961,9.951268670489491e-15,745873.3892993594
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,100.0,0.39287505249829685,0.16400468341422245,5.503615566665944e-15,745069.5983170893
sheet1_to_sheet2,V0,"[0, 2]",5,0.01,10000.0,0.3923066852784054,0.13692344245168106,4.994805051732587e-13,15225665.063441774
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,0.0,0.39791524505905373,0.18561273918538707,7.121891946577244e-16,7589.296825420207
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,0.0001,0.39791473388054843,0.18561254084680506,6.373910173727684e-16,7589.277248455805
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,0.01,0.39786550292016876,0.18559354502765893,5.624126871336481e-16,7589.013902450711
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,1.0,0.39594763441155106,0.18538221726956594,4.2498030729296626e-16,7588.054945410568
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,100.0,0.3880846383459623,0.18441409766620284,3.359884595614269e-15,7596.217505167531
sheet1_to_sheet2,V0,"[0, 2]",5,1.0,10000.0,0.3824715832875053,0.15624745777065893,4.268746277234884e-13,155551.01587551946
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,0.0,0.3755200531454807,0.21440743160447906,3.0121195977017756e-16,76.88297015950349
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,0.0001,0.375520060134551,0.21440743240210217,2.6546068663667014e-16,76.88296825233124
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,0.01,0.37552075186391487,0.21440751132456662,2.316173120870977e-16,76.88294910383237
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,1.0,0.37558824733906837,0.21441505233932315,2.7523717497470446e-16,76.88360560567813
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,100.0,0.3792335906114391,0.21506764335181217,5.165803332401373e-16,76.96691143079039
sheet1_to_sheet2,V0,"[0, 2]",5,100.0,10000.0,0.3959752601187759,0.22376859119564194,3.514665881559099e-14,1556.836692769734
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,0.0,0.41948504093341477,0.23036073046058106,3.1682438896175333e-16,1.7588297017855654
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,0.0001,0.4194850409365056,0.23036073046232744,2.420726011286692e-16,1.7588297021001416
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,0.01,0.4194850412424994,0.23036073063521895,3.3118051423174207e-16,1.7588297720567665
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,1.0,0.4194850718310073,0.2303607479145442,4.0577215539091237e-16,1.7588373618988622
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,100.0,0.4194880319709969,0.23036238689929284,2.669894001485468e-16,1.7596705882345933
sheet1_to_sheet2,V0,"[0, 2]",5,10000.0,10000.0,0.4196152542684519,0.2304211756082036,1.1386217135664856e-15,16.55840058845169
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,0.0,0.4230436760200473,0.2337383730781771,3.3422834378269494e-16,1.0075882970178747
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,0.0001,0.42304367602004805,0.23373837307817752,3.2894857320893595e-16,1.007588297022959
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,0.01,0.4230436760201271,0.23373837307822104,4.163482694710712e-16,1.0075882977486692
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,1.0,0.42304367602803217,0.2337383730825729,3.876996910040013e-16,1.007588373749573
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,100.0,0.42304367681813393,0.23373837351750043,2.1448138155932324e-16,1.0075967060297393
sheet1_to_sheet2,V0,"[0, 2]",5,1000000.0,10000.0,0.4230437522219168,0.2337384146847191,3.903006430637745e-16,1.1555840092506002
sheet1_to_sheet2,V0,[1],2,1e-06,0.0,0.42462526769804654,0.15701789027379262,6.297374572886928e-13,17883858543.00458
sheet1_to_sheet2,V0,[1],2,1e-06,0.0001,0.4235925099652112,0.1570731311186066,2.644458555780288e-13,2617009398.2415347
sheet1_to_sheet2,V0,[1],2,1e-06,0.01,0.4219396181890222,0.15680170951214628,2.0671087486025925e-13,782506449.0914305
sheet1_to_sheet2,V0,[1],2,1e-06,1.0,0.42376243019991455,0.156865521487215,1.6209837613424449e-13,85761399.51822022
sheet1_to_sheet2,V0,[1],2,1e-06,100.0,0.4251120996470492,0.16300646560855014,8.094156355067617e-14,3892525.730860956
sheet1_to_sheet2,V0,[1],2,1e-06,10000.0,0.425809358498879,0.16400700871046006,5.946338161335384e-14,964159.0914273825
sheet1_to_sheet2,V0,[1],2,0.0001,0.0,0.4243302391037841,0.1570424490461422,3.694835852752723e-13,8752903444.013927
sheet1_to_sheet2,V0,[1],2,0.0001,0.0001,0.42343701099376585,0.15708466968215065,3.112208727124632e-13,2269904406.962905
sheet1_to_sheet2,V0,[1],2,0.0001,0.01,0.42186629802458986,0.15681423132937125,2.5460552921975623e-13,748151223.7655756
sheet1_to_sheet2,V0,[1],2,0.0001,1.0,0.42373761852594,0.1568778876529493,2.2806008167160063e-13,85334506.22279847
sheet1_to_sheet2,V0,[1],2,0.0001,100.0,0.42511030613174094,0.16301103443218934,1.1255087316356979e-13,3891646.4842047985
sheet1_to_sheet2,V0,[1],2,0.0001,10000.0,0.4258077545362723,0.16401031068445082,5.5236294587987066e-14,964105.1629895321
sheet1_to_sheet2,V0,[1],2,0.01,0.0,0.42006146928244714,0.15738298717331428,2.8093864981110014e-13,168911553.0474738
sheet1_to_sheet2,V0,[1],2,0.01,0.0001,0.42004852753662847,0.1573841814169593,1.8663051288546677e-13,159854847.3527675
sheet1_to_sheet2,V0,[1],2,0.01,0.01,0.4198034279777112,0.15733819958126474,1.3983791709645732e-13,138793065.4128374
sheet1_to_sheet2,V0,[1],2,0.01,1.0,0.42210689919616484,0.1578311867666749,1.6880340917832799e-13,56974426.316915795
sheet1_to_sheet2,V0,[1],2,0.01,100.0,0.4249353852122918,0.163459433303482,6.562183241603105e-14,3805683.4210909777
sheet1_to_sheet2,V0,[1],2,0.01,10000.0,0.4256488143708806,0.1643387585812097,4.312913099504112e-14,958742.6132399464
sheet1_to_sheet2,V0,[1],2,1.0,0.0,0.41689142069474044,0.1745054549746068,2.0468258990377613e-13,1705473.8211883858
sheet1_to_sheet2,V0,[1],2,1.0,0.0001,0.4168916256135782,0.17450568662702368,9.658804578818914e-14,1704498.7718728357
sheet1_to_sheet2,V0,[1],2,1.0,0.01,0.41691113140681485,0.1745277293192973,2.112548003652425e-13,1701260.1329733129
sheet1_to_sheet2,V0,[1],2,1.0,1.0,0.41754735863016057,0.1754457281994528,7.203860459438506e-14,1671201.1562807432
sheet1_to_sheet2,V0,[1],2,1.0,100.0,0.4193942507594028,0.18134817492124602,4.257120856867848e-14,1185973.4520758768
sheet1_to_sheet2,V0,[1],2,1.0,10000.0,0.4179941395196516,0.1856104088800792,4.144972415744119e-14,616071.352215642
sheet1_to_sheet2,V0,[1],2,100.0,0.0,0.41970733470245036,0.22145253020473102,7.092790210881437e-15,17057.379942262454
sheet1_to_sheet2,V0,[1],2,100.0,0.0001,0.41970733489677114,0.22145253074759055,3.1710262719933186e-15,17057.282357624405
sheet1_to_sheet2,V0,[1],2,100.0,0.01,0.41970735412713,0.22145258447250968,3.858729125611214e-15,17056.957441503946
sheet1_to_sheet2,V0,[1],2,100.0,1.0,0.4197092105851276,0.22145779192494908,5.399607919651316e-15,17053.882985412125
sheet1_to_sheet2,V0,[1],2,100.0,100.0,0.4197947924214644,0.2216788227061411,5.5183614570567234e-15,16983.05622960208
sheet1_to_sheet2,V0,[1],2,100.0,10000.0,0.42023794991920305,0.2227213682761847,1.869165041016175e-15,16768.572287954812
sheet1_to_sheet2,V0,[1],2,10000.0,0.0,0.4209311268936178,0.22440563921906054,1.345387628130188e-16,171.56396461182143
sheet1_to_sheet2,V0,[1],2,10000.0,0.0001,0.42093112689362094,0.22440563921921716,1.6451792988727923e-16,171.5639547974028
sheet1_to_sheet2,V0,[1],2,10000.0,0.01,0.42093112689392853,0.2244056392347143,1.842367985185124e-16,171.56392219128247
sheet1_to_sheet2,V0,[1],2,10000.0,1.0,0.42093112692472595,0.22440564078377043,1.5495676122448422e-16,171.5636204023025
sheet1_to_sheet2,V0,[1],2,10000.0,100.0,0.4209311303761103,0.22440578975813993,1.914021132990526e-16,171.55721569178704
sheet1_to_sheet2,V0,[1],2,10000.0,10000.0,0.42093132424299157,0.22441253930266505,1.4085190939701502e-16,171.61316574180222
sheet1_to_sheet2,V0,[1],2,1000000.0,0.0,0.4199805036915804,0.22818093777043044,1.9487396746811047e-16,2.7056396626371475
sheet1_to_sheet2,V0,[1],2,1000000.0,0.0001,0.4199805036915809,0.22818093777044823,1.7873762062775737e-16,2.7056396610969142
sheet1_to_sheet2,V0,[1],2,1000000.0,0.01,0.41998050369161943,0.22818093777220394,1.833018104687502e-16,2.705639656701647
sheet1_to_sheet2,V0,[1],2,1000000.0,1.0,0.4199805036954793,0.22818093794777589,2.0628940137838623e-16,2.7056396837947254
sheet1_to_sheet2,V0,[1],2,1000000.0,100.0,0.4199805040812684,0.22818095549435713,1.8521784606110094e-16,2.7056461450149345
sheet1_to_sheet2,V0,[1],2,1000000.0,10000.0,0.4199805409490919,0.22818261500584122,2.7590765870227935e-16,2.7064306000615996
