epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.3851650594075521,0.6379654923915727,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.3974809875488281,0.6549496277520723,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.3951915486653646,0.6332726432766982,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.38762996419270834,0.6347405764288544,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.3844901631673177,0.6353524691144008,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.3835540568033854,0.632640722248628,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.3835925598144531,0.6360592347397027,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.383690673828125,0.631788136957319,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.3832776082356771,0.6332964970098919,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.38264963785807293,0.6323289047244322,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.382327880859375,0.6311401996863741,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.3821861063639323,0.6317657237358639,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.38189769490559894,0.6305414978939977,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.3816397399902344,0.6295566318722844,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.381432861328125,0.6293806683039809,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.3811847635904948,0.628722823600365,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
