direction,edf,mean_mse,se_mse,fold_0_mse,fold_0_lambda,fold_0_attained_df,fold_1_mse,fold_1_lambda,fold_1_attained_df,fold_2_mse,fold_2_lambda,fold_2_attained_df,fold_3_mse,fold_3_lambda,fold_3_attained_df
sheet1_to_sheet2,243.11575589733152,382.471204041173,303.72133396347215,0.06034852263683906,9.76819149806174e-06,243.11575506685614,2.2791712958343617,1.0895187471545562e-05,243.11575466522467,251.2328167068338,1.3175308084039083e-05,243.11575423159422,1276.312479639387,1.4740150109282695e-05,243.11575423736033
sheet1_to_sheet2,364.17363378710485,2191.4403610457944,1626.2204881158273,0.07876087289796765,4.893206816169031e-07,364.173633807991,7.8473050304282514,5.911336317200109e-07,364.1736338169933,1869.4497681684688,7.5929644882706e-07,364.1736338082981,6888.385610111383,8.44100741837875e-07,364.1736338210626
sheet1_to_sheet2,485.2315116768782,11140.853123703604,9854.41337881385,0.13302075951998513,1.5545192545028753e-08,485.23151166805314,5.1151577936166674,1.9996127161710302e-08,485.23151166297305,3988.7437251999045,2.7994346489907283e-08,485.23151272543015,40569.420591061375,3.0156151351157924e-08,485.231511699498
sheet2_to_sheet1,1.0000001732168362,0.05854695778083282,0.027295201994362427,0.1392016002702553,16901903939.293276,1.0000001732168362,0.018860336117079563,17511885213.596287,1.0000001732168364,0.03607711550150703,17656959219.683933,1.000000173216851,0.03988715478946133,18116209751.6519,1.000000173216836
sheet2_to_sheet1,10.024851755002288,0.05749603888373454,0.016721470984370535,0.10561149159108642,40.1954349967771,10.024851761291558,0.051838549361196466,44.62073375584976,10.024851762741738,0.029150449010251187,46.5874074082257,10.024851770789253,0.043328749286754474,50.26847544507447,10.024851781165797
sheet2_to_sheet1,19.04970333678774,0.03688007725281043,0.007090401917729575,0.056140465266396544,3.522547618784082,19.04970333674356,0.03829577838107648,3.910049918845509,19.049703336595343,0.023745625060814648,4.104642717894189,19.049703336499725,0.029321423814560748,4.59176940083438,19.049703336660375
sheet2_to_sheet1,21.305916232234104,0.03478636516344594,0.00599186543551632,0.050107625312085034,2.210457226466435,21.305916231694003,0.03819913417778172,2.4671953909514177,21.305916229135633,0.023371803034009247,2.5883785149568,21.30591622740268,0.027456046190965505,2.8934418816616816,21.305916230524645
sheet2_to_sheet1,23.562129127680464,0.0337187748813432,0.005430650394898424,0.0460445359176065,1.438841349894065,23.56212911627182,0.03947717868574387,1.6187289508160578,23.56212914117557,0.023097622940807628,1.6974226919699955,23.56212912768051,0.026251026955948865,1.8905952681840463,23.562129127680485
sheet2_to_sheet1,24.126182351542056,0.03357186962721443,0.005366219473297061,0.045246341103033015,1.2988253004345423,24.126182215856375,0.03997773273640664,1.4644984999766297,24.126182351542113,0.023027823355603185,1.5356050849260894,24.126182351542543,0.026032441243803186,1.7083993691196993,24.12618235154223
sheet2_to_sheet1,24.690235575403648,0.03346391022450996,0.005330098008955805,0.044515295354486256,1.1745889527315763,24.690235575403655,0.04054140442507475,1.3274941986060305,24.690235575404216,0.022955227929242514,1.3919087682823494,24.690235575406767,0.02584220568136214,1.5466853866479942,24.690235575404913
sheet2_to_sheet1,24.972262187334444,0.03342329337216358,0.00532230474044636,0.04417234926083155,1.1177492075893551,24.97226218733448,0.04084536853064764,1.2647499028594664,24.97226218733585,0.02291770161535929,1.326115736966009,24.972262187341396,0.02575707779256066,1.472681103045808,24.972262187337396
sheet2_to_sheet1,25.25428879926524,0.03339096271500836,0.005321155531501065,0.043843192787862785,1.064125358718543,25.25428879926534,0.04116323835072749,1.205511887641739,25.254288799268476,0.02287929467280969,1.2640089296639556,25.25428879927974,0.025678290154103896,1.402851925386426,25.254288799271713
sheet2_to_sheet1,25.395302105230638,0.0333777656432744,0.005323022242638741,0.04368351228713848,1.0384542701675605,25.395302105230797,0.04132718533834338,1.1771364262347137,25.395302105235412,0.022859751855632323,1.2342626330171118,25.395302105251126,0.025641202722938367,1.3694183800011894,25.39530210524001
sheet2_to_sheet1,25.536315411196036,0.03336647559269541,0.0053264885092330185,0.04352695898557654,1.013510925155102,25.53631541119629,0.04149436428348809,1.1495540999352616,25.536315411202967,0.022839979643192353,1.2053498730098995,25.536315411224603,0.02560561616007083,1.3369295373643002,25.536315411209422
sheet2_to_sheet1,25.606822064178733,0.033361529274146755,0.0053288146945194076,0.043449824064369987,1.0013047845560485,25.606822064179052,0.04157913986248453,1.1360523038315107,25.606822064187032,0.02283000704821077,1.1911975679608007,25.606822064212306,0.025588377308843155,1.3210297925188488,25.606822064194656
sheet2_to_sheet1,25.67732871716143,0.03335704014166447,0.005331532550562826,0.04337343425898204,0.9892718420738845,25.67732871716183,0.041664692300195365,1.1227392417644473,25.67732871717133,0.0228199766382338,1.177243572836351,25.67732871720079,0.02557150367309696,1.3053548591126807,25.677328717180323
sheet2_to_sheet1,25.74783537014413,0.033353001819382756,0.005334639253536523,0.0432977778392448,0.9774092961656438,25.747835370144635,0.041751011141168554,1.1096118538503588,25.7478353701559,0.022809888351744433,1.163484659792769,25.747835370190128,0.025554991993839288,1.2899010926091856,25.74783537016646
sheet2_to_sheet1,25.818342023126828,0.03334940800116091,0.005338131938612764,0.043222843311454394,0.9657143966117153,25.81834202312745,0.0418380858944958,1.0966671371918206,25.818342023140776,0.02279974216986326,1.1499176611603545,25.818342023180445,0.025538839046944074,1.2746649148945,25.81834202315317
sheet2_to_sheet1,25.853595349618175,0.03334777582933715,0.005340022117929374,0.0431856432295365,0.9599289685411431,25.853595349618864,0.041881903450522735,1.090262357459944,25.853595349633338,0.022794647373578704,1.1432051559902026,25.853595349676006,0.025530896099976115,1.2671273215001977,25.853595349646753
sheet2_to_sheet1,25.888848676109525,0.03334625245004767,0.005342007699805413,0.04314861941682664,0.9541844434348036,25.8888486761103,0.041925906035175646,1.0839021446603736,25.888848676125995,0.022789538115005465,1.1365394681652292,25.88884867617186,0.02552304164253922,1.259642812920255,25.88884867614051
sheet2_to_sheet1,25.924102002600875,0.033344837094396076,0.0053440883145465645,0.04311177050241665,0.9484804914728312,25.924102002601725,0.04197009232773377,1.0775861389210544,25.924102002618753,0.022784414403180922,1.129920218086462,25.924102002668022,0.025515275281150728,1.2522109599725395,25.92410200263444
sheet2_to_sheet1,25.959355329092226,0.033343528997742865,0.00534626358987823,0.04307509512987362,0.9428167858450404,25.959355329093167,0.04201446100552437,1.0713139837085681,25.959355329111617,0.022779276249559402,1.1233470296815824,25.959355329164524,0.025507596624391997,1.2448313373773983,25.95935532912857
