epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.04635003153483073,0.28887987791174496,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.07567086537679037,0.37530558024688776,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.06773402659098307,0.2870735787633955,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.05846032969156901,0.3168277237215119,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.05341062927246094,0.2823478194314511,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.05050616709391276,0.303985921031792,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.04875850168863932,0.28380563602241227,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.047688462575276695,0.2963136911937536,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.04699178949991862,0.2878548331507771,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.04658056386311849,0.2914869034247749,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.04641480763753255,0.29263507039284975,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.04647674306233724,0.28982167779418017,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.04666728210449219,0.29507531707857815,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.046860366821289065,0.2915135604818826,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.04702292505900065,0.294259344816301,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.04720634969075521,0.29497741095486074,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.04745260111490886,0.29428713773047194,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.04772817611694336,0.29643121898735975,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.048012213389078774,0.2967321562186675,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.048325358072916665,0.29702160237159625,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.048663978576660154,0.2984580531207966,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.04901911926269531,0.2991174049162438,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.04939661407470703,0.2996449212942243,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.0497937749226888,0.30071004128672535,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.050209014892578126,0.30162156865633954,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.05064314397176107,0.30230193408343575,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
