epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.04426579920450846,0.31165165611743856,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.06775777180989584,0.3882496135879234,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.06387175496419271,0.31191310856147175,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.05559586079915364,0.3381667946529632,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.0508397216796875,0.3054319581024118,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.04815108235677083,0.325057766989012,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.046617581685384116,0.3056651233008749,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.04573579406738281,0.31778449341169823,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.045172164916992184,0.3079390800966666,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.04481096267700195,0.31319778053403463,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.044606847127278644,0.31119491886413486,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.044580841064453126,0.31077526978597714,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.044704054514567056,0.31356775591381864,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.04489442316691081,0.3107559241346263,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.04507582728068034,0.3132533156576444,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.045244552612304687,0.3125222282133567,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.04545016225179036,0.3123589036938068,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.045698143005371096,0.3135946890945705,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.04596338144938151,0.3131265203930154,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.04624865468343099,0.313405621353692,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.04656389872233073,0.31409582767818445,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.046903587341308596,0.3140700427615692,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.04726777140299479,0.3143284884983234,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.047658915201822916,0.3148575621194894,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.048075297037760416,0.3151058588324054,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.04851781717936198,0.31535757689669097,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.04898620732625326,0.3157892445680557,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.04948024368286133,0.3161716554121118,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.050000508626302086,0.31648185825029923,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.050546602884928384,0.3168474210215507,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.051118167877197265,0.31725662154794443,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.05171456527709961,0.3176523735083807,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.05233490498860677,0.3180353268368326,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.05297819010416667,0.31844177902086995,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.053644224802653,0.318860490385845,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.054330113728841146,0.3193050921647261,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.055036300659179686,0.3197948847473125,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.05576119613647461,0.3203657777718819,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
