scenario,seed,variable,lag_basis_type,lag_basis_count,amplitude_basis_count,surface_nrmse,domain_lower,domain_upper
AR-S2,2,2,discrete_identity,64,20,0.0006924128398705197,-4.859696472143043,5.053447684452796
AR-S2,2,2,cubic_bspline,32,24,0.01710249546156084,-4.859696472143043,5.053447684452796
AR-S2,2,2,discrete_identity,64,24,0.00027231217265408876,-4.859696472143043,5.053447684452796
AR-S2,3,0,cubic_bspline,32,16,0.012333612437064488,-4.088237378040108,4.096902322163306
AR-S2,3,0,discrete_identity,64,16,0.0006311587888982572,-4.088237378040108,4.096902322163306
AR-S2,3,0,cubic_bspline,32,20,0.012318784249008103,-4.088237378040108,4.096902322163306
AR-S2,3,0,discrete_identity,64,20,0.00018098500793005173,-4.088237378040108,4.096902322163306
AR-S2,3,0,cubic_bspline,32,24,0.01231760897099499,-4.088237378040108,4.096902322163306
AR-S2,3,0,discrete_identity,64,24,6.161629792857901e-05,-4.088237378040108,4.096902322163306
AR-S2,3,1,cubic_bspline,32,16,0.014346672953089572,-4.047922229626901,4.281113142675546
AR-S2,3,1,discrete_identity,64,16,8.921630531473597e-16,-4.047922229626901,4.281113142675546
AR-S2,3,1,cubic_bspline,32,20,0.014346672953089583,-4.047922229626901,4.281113142675546
AR-S2,3,1,discrete_identity,64,20,1.8147403242626966e-15,-4.047922229626901,4.281113142675546
AR-S2,3,1,cubic_bspline,32,24,0.014346672953089572,-4.047922229626901,4.281113142675546
AR-S2,3,1,discrete_identity,64,24,9.995730744784533e-16,-4.047922229626901,4.281113142675546
AR-S2,3,2,cubic_bspline,32,16,0.017129648029056123,-4.258390977256904,3.9300586486037954
AR-S2,3,2,discrete_identity,64,16,0.0010019562806266548,-4.258390977256904,3.9300586486037954
AR-S2,3,2,cubic_bspline,32,20,0.0171030094473145,-4.258390977256904,3.9300586486037954
AR-S2,3,2,discrete_identity,64,20,0.0003028864542997284,-4.258390977256904,3.9300586486037954
AR-S2,3,2,cubic_bspline,32,24,0.01710076196138109,-4.258390977256904,3.9300586486037954
AR-S2,3,2,discrete_identity,64,24,0.00012184097571970948,-4.258390977256904,3.9300586486037954
AR-S2,4,0,cubic_bspline,32,16,0.012355733370478064,-4.366381614835827,3.9993204059692293
AR-S2,4,0,discrete_identity,64,16,0.0009719031155062522,-4.366381614835827,3.9993204059692293
AR-S2,4,0,cubic_bspline,32,20,0.012319382590410728,-4.366381614835827,3.9993204059692293
