scenario,seed,variable,lag_basis_type,lag_basis_count,amplitude_basis_count,surface_nrmse,domain_lower,domain_upper
AR-S4U,0,0,discrete_identity,64,20,0.03759531850131059,-2.2392036121985504,2.3304662560063854
AR-S4U,0,0,cubic_bspline,32,24,0.024427698738102306,-2.2392036121985504,2.3304662560063854
AR-S4U,0,0,discrete_identity,64,24,0.018520723903817187,-2.2392036121985504,2.3304662560063854
AR-S4U,0,1,cubic_bspline,32,16,0.06313372716696371,-2.278872923890555,2.4155175266174314
AR-S4U,0,1,discrete_identity,64,16,0.06195668622334719,-2.278872923890555,2.4155175266174314
AR-S4U,0,1,cubic_bspline,32,20,0.03668794112398911,-2.278872923890555,2.4155175266174314
AR-S4U,0,1,discrete_identity,64,20,0.034570445212861615,-2.278872923890555,2.4155175266174314
AR-S4U,0,1,cubic_bspline,32,24,0.022062581721376723,-2.278872923890555,2.4155175266174314
AR-S4U,0,1,discrete_identity,64,24,0.018177080802739217,-2.278872923890555,2.4155175266174314
AR-S4U,0,2,cubic_bspline,32,16,0.12806815470931784,-2.2916930182100392,2.2940970227536126
AR-S4U,0,2,discrete_identity,64,16,0.1270933038413617,-2.2916930182100392,2.2940970227536126
AR-S4U,0,2,cubic_bspline,32,20,0.06960119132573026,-2.2916930182100392,2.2940970227536126
AR-S4U,0,2,discrete_identity,64,20,0.06778375071604496,-2.2916930182100392,2.2940970227536126
AR-S4U,0,2,cubic_bspline,32,24,0.037735366398701974,-2.2916930182100392,2.2940970227536126
AR-S4U,0,2,discrete_identity,64,24,0.034082126887520825,-2.2916930182100392,2.2940970227536126
AR-S4U,1,0,cubic_bspline,32,16,0.08276770724613991,-2.303147638523005,2.2307844309591336
AR-S4U,1,0,discrete_identity,64,16,0.08126895350194147,-2.303147638523005,2.2307844309591336
AR-S4U,1,0,cubic_bspline,32,20,0.047465236790896134,-2.303147638523005,2.2307844309591336
AR-S4U,1,0,discrete_identity,64,20,0.044747834203429426,-2.303147638523005,2.2307844309591336
AR-S4U,1,0,cubic_bspline,32,24,0.02819241367266519,-2.303147638523005,2.2307844309591336
AR-S4U,1,0,discrete_identity,64,24,0.023211704872535037,-2.303147638523005,2.2307844309591336
AR-S4U,1,1,cubic_bspline,32,16,0.060141166643028675,-2.382253556697118,2.1976954931311274
AR-S4U,1,1,discrete_identity,64,16,0.05882933548849748,-2.382253556697118,2.1976954931311274
AR-S4U,1,1,cubic_bspline,32,20,0.03379286134641616,-2.382253556697118,2.1976954931311274
AR-S4U,1,1,discrete_identity,64,20,0.031312676172675025,-2.382253556697118,2.1976954931311274
AR-S4U,1,1,cubic_bspline,32,24,0.020396996244638737,-2.382253556697118,2.1976954931311274
AR-S4U,1,1,discrete_identity,64,24,0.01571370895397016,-2.382253556697118,2.1976954931311274
AR-S4U,1,2,cubic_bspline,32,16,0.10291939984706149,-2.366730063244457,2.3065707433754934
AR-S4U,1,2,discrete_identity,64,16,0.10170986333865052,-2.366730063244457,2.3065707433754934
AR-S4U,1,2,cubic_bspline,32,20,0.05131735112679547,-2.366730063244457,2.3065707433754934
AR-S4U,1,2,discrete_identity,64,20,0.048846681410193174,-2.366730063244457,2.3065707433754934
AR-S4U,1,2,cubic_bspline,32,24,0.027707702569820573,-2.366730063244457,2.3065707433754934
AR-S4U,1,2,discrete_identity,64,24,0.022376352201996165,-2.366730063244457,2.3065707433754934
AR-S4U,2,0,cubic_bspline,32,16,0.07689142530060715,-2.3133211636758695,2.344471142114899
AR-S4U,2,0,discrete_identity,64,16,0.0752530616847789,-2.3133211636758695,2.344471142114899
AR-S4U,2,0,cubic_bspline,32,20,0.04296301118793021,-2.3133211636758695,2.344471142114899
AR-S4U,2,0,discrete_identity,64,20,0.03996532507413971,-2.3133211636758695,2.344471142114899
AR-S4U,2,0,cubic_bspline,32,24,0.025627628690176776,-2.3133211636758695,2.344471142114899
AR-S4U,2,0,discrete_identity,64,24,0.020065161008438602,-2.3133211636758695,2.344471142114899
AR-S4U,2,1,cubic_bspline,32,16,0.047257378373189725,-2.354143431190532,2.422729511205041
AR-S4U,2,1,discrete_identity,64,16,0.0455934699500129,-2.354143431190532,2.422729511205041
AR-S4U,2,1,cubic_bspline,32,20,0.02572772150135763,-2.354143431190532,2.422729511205041
AR-S4U,2,1,discrete_identity,64,20,0.0224147067458132,-2.354143431190532,2.422729511205041
AR-S4U,2,1,cubic_bspline,32,24,0.016583216306130372,-2.354143431190532,2.422729511205041
AR-S4U,2,1,discrete_identity,64,24,0.010489860130847973,-2.354143431190532,2.422729511205041
AR-S4U,2,2,cubic_bspline,32,16,0.15131808310332165,-2.3669960129718848,2.312013011057594
AR-S4U,2,2,discrete_identity,64,16,0.15054982898647165,-2.3669960129718848,2.312013011057594
AR-S4U,2,2,cubic_bspline,32,20,0.08857957788892201,-2.3669960129718848,2.312013011057594
AR-S4U,2,2,discrete_identity,64,20,0.08718269660487216,-2.3669960129718848,2.312013011057594
AR-S4U,2,2,cubic_bspline,32,24,0.050123894870888544,-2.3669960129718848,2.312013011057594
AR-S4U,2,2,discrete_identity,64,24,0.047558974471110356,-2.3669960129718848,2.312013011057594
AR-S4U,3,0,cubic_bspline,32,16,0.06465619746435067,-2.326804680537102,2.3631348952527333
AR-S4U,3,0,discrete_identity,64,16,0.06269712874710907,-2.326804680537102,2.3631348952527333
AR-S4U,3,0,cubic_bspline,32,20,0.034433750255000735,-2.326804680537102,2.3631348952527333
AR-S4U,3,0,discrete_identity,64,20,0.030594030913437462,-2.326804680537102,2.3631348952527333
AR-S4U,3,0,cubic_bspline,32,24,0.021430358885626544,-2.326804680537102,2.3631348952527333
AR-S4U,3,0,discrete_identity,64,24,0.014211131001955014,-2.326804680537102,2.3631348952527333
AR-S4U,3,1,cubic_bspline,32,16,0.049655299011825325,-2.3280646473944784,2.262073526523283
AR-S4U,3,1,discrete_identity,64,16,0.048108480545625415,-2.3280646473944784,2.262073526523283
AR-S4U,3,1,cubic_bspline,32,20,0.026449033799886393,-2.3280646473944784,2.262073526523283
AR-S4U,3,1,discrete_identity,64,20,0.023301485777726463,-2.3280646473944784,2.262073526523283
AR-S4U,3,1,cubic_bspline,32,24,0.01665496596814908,-2.3280646473944784,2.262073526523283
AR-S4U,3,1,discrete_identity,64,24,0.010728156782186415,-2.3280646473944784,2.262073526523283
AR-S4U,3,2,cubic_bspline,32,16,0.10495654723701106,-2.4435492940513197,2.1917242862147535
AR-S4U,3,2,discrete_identity,64,16,0.10384896196681989,-2.4435492940513197,2.1917242862147535
AR-S4U,3,2,cubic_bspline,32,20,0.05302288594404654,-2.4435492940513197,2.1917242862147535
AR-S4U,3,2,discrete_identity,64,20,0.05050920364499735,-2.4435492940513197,2.1917242862147535
AR-S4U,3,2,cubic_bspline,32,24,0.028509716990986353,-2.4435492940513197,2.1917242862147535
AR-S4U,3,2,discrete_identity,64,24,0.023414353426717566,-2.4435492940513197,2.1917242862147535
AR-S4U,4,0,cubic_bspline,32,16,0.06829184528428993,-2.257957250031499,2.292153837567368
AR-S4U,4,0,discrete_identity,64,16,0.06651555063207963,-2.257957250031499,2.292153837567368
AR-S4U,4,0,cubic_bspline,32,20,0.03696040517079009,-2.257957250031499,2.292153837567368
AR-S4U,4,0,discrete_identity,64,20,0.03337519156090947,-2.257957250031499,2.292153837567368
AR-S4U,4,0,cubic_bspline,32,24,0.02247531155631857,-2.257957250031499,2.292153837567368
AR-S4U,4,0,discrete_identity,64,24,0.015854947768717226,-2.257957250031499,2.292153837567368
AR-S4U,4,1,cubic_bspline,32,16,0.057363552617275756,-2.2906900525016143,2.279082864773441
AR-S4U,4,1,discrete_identity,64,16,0.05606810585209211,-2.2906900525016143,2.279082864773441
AR-S4U,4,1,cubic_bspline,32,20,0.03149335729390316,-2.2906900525016143,2.279082864773441
AR-S4U,4,1,discrete_identity,64,20,0.028955130004065386,-2.2906900525016143,2.279082864773441
AR-S4U,4,1,cubic_bspline,32,24,0.018947990652053815,-2.2906900525016143,2.279082864773441
AR-S4U,4,1,discrete_identity,64,24,0.014128822381725178,-2.2906900525016143,2.279082864773441
AR-S4U,4,2,cubic_bspline,32,16,0.11937825612079513,-2.257215117611226,2.3981551057401846
AR-S4U,4,2,discrete_identity,64,16,0.11844128836221464,-2.257215117611226,2.3981551057401846
AR-S4U,4,2,cubic_bspline,32,20,0.06289139877553121,-2.257215117611226,2.3981551057401846
AR-S4U,4,2,discrete_identity,64,20,0.06081393388186272,-2.257215117611226,2.3981551057401846
AR-S4U,4,2,cubic_bspline,32,24,0.0338614243364872,-2.257215117611226,2.3981551057401846
AR-S4U,4,2,discrete_identity,64,24,0.029699700920699713,-2.257215117611226,2.3981551057401846
