timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784980185.5099854,0,76,15178,32607,63,253.72
1784980186.616128,0,77,15178,32607,63,253.40
1784980187.7251947,0,71,14234,32607,63,241.16
1784980188.8261583,0,67,13289,32607,62,228.37
1784980189.8568032,0,65,12957,32607,62,221.51
1784980190.9405768,0,63,12879,32607,62,211.68
1784980192.0500684,0,75,13902,32607,62,227.52
1784980193.1386943,0,71,14846,32607,62,234.64
1784980194.2046123,0,76,14234,32607,63,242.25
1784980195.2600577,0,73,14234,32607,63,250.16
1784980196.4038787,0,70,13902,32607,62,239.71
1784980197.501057,0,74,13289,32607,63,238.47
1784980198.6246896,0,74,13301,32607,63,245.30
1784980199.697981,0,72,14144,32607,63,243.35
1784980200.7967017,0,70,12979,32607,62,236.77
1784980201.885142,0,73,13289,32607,63,245.38
1784980202.9913044,0,74,13914,32607,63,247.23
1784980204.0977757,0,75,15088,32607,63,244.65
1784980205.2137544,0,77,15178,32607,63,260.60
1784980206.3180728,0,78,15178,32607,63,261.58
1784980207.4263716,0,78,15178,32607,63,261.28
1784980208.5054324,0,81,15178,32607,63,262.35
1784980209.609699,0,80,15178,32607,63,263.61
1784980210.6717672,0,78,15178,32607,63,255.70
1784980211.7494495,0,79,14234,32607,63,253.16
1784980212.8521008,0,74,14234,32607,63,248.69
1784980213.910832,0,76,13902,32607,63,247.39
1784980215.0221748,0,76,14234,32607,63,253.64
1784980216.1258383,0,76,14846,32607,63,254.06
1784980217.2304344,0,79,15178,32607,63,260.62
1784980218.3318067,0,79,15178,32607,63,264.46
1784980219.432828,0,80,15178,32607,63,263.36
1784980220.5411603,0,81,15178,32607,63,263.29
1784980221.6419554,0,78,15178,32607,63,266.40
1784980222.749679,0,80,15178,32607,64,265.55
1784980223.8123875,0,77,15178,32607,63,260.00
1784980224.9198418,0,78,15178,32607,63,257.63
1784980225.9794266,0,78,15178,32607,63,259.51
1784980227.0891733,0,77,15178,32607,63,258.55
1784980228.196888,0,78,15178,32607,63,258.59
1784980229.303838,0,24,15178,32607,63,245.18
1784980230.3552623,0,72,14234,32607,63,248.37
1784980231.4620602,0,76,13289,32607,63,243.39
1784980232.5217247,0,72,13902,32607,63,242.08
1784980233.583899,0,75,14846,32607,63,245.95
1784980234.6704311,0,76,14234,32607,63,243.20
1784980235.728182,0,74,13289,32607,63,246.74
1784980236.7911782,0,74,13902,32607,63,241.43
1784980238.0091534,0,70,13302,32607,63,236.76
1784980239.0726388,0,72,14144,32607,63,246.94
1784980240.1968484,0,74,14234,32607,63,253.86
1784980241.3021455,0,75,14934,32607,63,255.36
1784980242.4040313,0,82,15178,32607,63,271.61
1784980243.5039053,0,82,15178,32607,64,268.69
1784980244.6096435,0,77,15178,32607,63,262.35
1784980245.7163143,0,80,15178,32607,63,266.86
1784980246.8255746,0,76,15178,32607,63,258.53
1784980247.9340312,0,75,15178,32607,63,257.77
1784980249.0427673,0,80,15178,32607,63,268.30
1784980250.1302161,0,77,15178,32607,63,265.87
1784980251.2331042,0,79,15178,32607,63,266.60
1784980252.3415442,0,76,15178,32607,63,264.54
1784980253.427184,0,77,15178,32607,64,262.72
1784980254.5212762,0,79,15178,32607,64,269.35
1784980255.5626829,0,77,15178,32607,64,263.67
1784980256.672522,0,79,15178,32607,64,266.18
1784980257.778239,0,78,15178,32607,64,273.27
1784980258.8865175,0,79,15178,32607,64,269.92
