direction,edf,mean_mse,se_mse,fold_0_mse,fold_0_lambda,fold_0_attained_df,fold_1_mse,fold_1_lambda,fold_1_attained_df,fold_2_mse,fold_2_lambda,fold_2_attained_df,fold_3_mse,fold_3_lambda,fold_3_attained_df
sheet2_to_sheet1,26.946448470850008,0.0333474754860259,0.005444011909759555,0.04211357895085029,0.799334859787156,26.946448470861704,0.04332541079378139,0.9121476832377874,26.94644847099582,0.022629659374912875,0.9565757645220814,26.946448471310326,0.02532667424857652,1.057795964305369,26.946448471120753
sheet2_to_sheet1,26.98170179734136,0.03334896379603965,0.0054487590266862505,0.042081409108504844,0.7947086007318285,26.981701797354027,0.04337448628907518,0.9070059107767362,26.981701797496857,0.022624116884664147,0.9511893661509395,26.98170179782993,0.02532137735080029,1.0517622226349268,26.981701797630283
sheet2_to_sheet1,27.01695512383271,0.03335053831927203,0.005453588474434154,0.04204937853370589,0.7901140393245886,27.016955123846422,0.043423703831270796,0.9018986832246011,27.01695512399846,0.022618561233865655,0.9458392167148052,27.016955124351064,0.025316157280665157,1.045769585478975,27.01695512414091
sheet2_to_sheet1,27.05220845032406,0.03335219841437181,0.005458499805808251,0.04201748628613154,0.78555092811489,27.052208450338885,0.043473062062682824,0.8968257318415939,27.052208450500665,0.0226129924907515,0.9405250329462139,27.052208450873813,0.02531101370139877,1.0398177308625554,27.05220845065268
sheet2_to_sheet1,27.087461776815406,0.033353943443675725,0.005463492571512642,0.041985731437660524,0.7810190218177537,27.087461776831436,0.0435225596253776,0.8917867902756567,27.087461777003497,0.022607410724863924,0.9352465341033331,27.087461777398232,0.02530594627770316,1.033906339639625,27.087461777165686
sheet2_to_sheet1,27.157968429798103,0.03335768577257108,0.005473720598393011,0.041922630286033415,0.7720478535199409,27.1579684298168,0.04362196731198125,0.8818098829799378,27.157968430011174,0.02259620840930514,0.9247954807020282,27.15796843045244,0.02529603856310287,1.0222036847685592,27.15796843019558
sheet2_to_sheet1,27.228475082780804,0.03336176027770242,0.005484268919769892,0.0418600678946025,0.7631986146492918,27.228475082802575,0.04372191602481188,0.8719658773595123,27.228475083021785,0.02258495486860044,0.9144838601222831,27.22847508351437,0.02528643148332873,1.0106591232295403,27.22847508323117
sheet2_to_sheet1,27.369488388746202,0.03337088599209535,0.005506311746973857,0.041736531600961586,0.745858411878606,27.369488388775544,0.043923393064258555,0.8526684178852545,27.36948838905295,0.022562296532100658,0.894270325095741,27.369488389664287,0.025268108726202648,0.9880345063542153,27.369488389321873
sheet2_to_sheet1,27.5105016947116,0.03338128150611905,0.0055295913533620865,0.041615068825175315,0.728983709449031,27.510501694750843,0.04412690383974784,0.8338784604295977,27.51050169509971,0.02253944073334196,0.8745891200284948,27.510501695854533,0.025250957219138077,0.9660133632344013,27.510501695443324
sheet2_to_sheet1,27.792528306642396,0.033405730069601194,0.005579739842894482,0.041378163291010975,0.6965744804688975,27.792528306711155,0.04453967944969866,0.797759985972066,27.792528307253253,0.022493158120030103,0.8367593628263184,27.792528308387322,0.025220086469687708,0.9237082540197649,27.79252830780609
sheet2_to_sheet1,28.07455491857319,0.03343481088434057,0.005634468240738984,0.04114897766658644,0.6658629946586322,28.074554918690666,0.044959550289390464,0.7634935048773851,28.07455491951505,0.02244615201768597,0.8008713977643218,28.07455492118854,0.025193659375044995,0.883603481695322,28.074554920387985
sheet2_to_sheet1,32.58698070946592,0.03433380564354693,0.006924419326065569,0.03835252894214956,0.3398915508552988,32.58698077361691,0.052109914184676136,0.3963386429550253,32.58698086831592,0.02163804883308279,0.4163212815175965,32.586980517672124,0.02525883348514554,0.45625834496244977,32.58698056016485
sheet2_to_sheet1,37.09940650035865,0.03555595013847696,0.008371075465144887,0.03692508475983606,0.18790234528980782,37.09940650008517,0.05858198387642497,0.22167621460376832,37.09940649987789,0.020854079839287533,0.23310096459266036,37.099406499439084,0.025899687455242168,0.25488229277715935,37.09940649868903
sheet2_to_sheet1,55.14910966392955,0.03745635303727637,0.009543304213363038,0.03887419614520901,0.028673002285392834,55.14910937000986,0.06336550834305749,0.034400285658789755,55.14910934682674,0.018913839585103974,0.03610466113689218,55.149110067270236,0.028719436604468997,0.04025160094577106,55.149109663924
sheet2_to_sheet1,73.19881282750046,0.038672600625406034,0.008588468745426823,0.04931824879495653,0.0068429668739629955,73.19881282750742,0.056328410662120784,0.008295365567205523,73.19881282752439,0.019050351765947205,0.008665825028910777,73.1988128275445,0.03001832628051603,0.009875597958224758,73.19881282752756
sheet2_to_sheet1,109.29821915464227,0.046465930822078644,0.01264493537911018,0.07631778122161623,0.0008205269986819635,109.29821937256905,0.05784540739227209,0.0010283145046624937,109.2982195787832,0.021049157333191355,0.001069158851334856,109.29821828920119,0.03063905768314978,0.0012425424744966598,109.29821830519778
sheet2_to_sheet1,145.39762548178408,0.048918641189148016,0.014082302393955165,0.08444059215781449,0.00017129948809768095,145.3976254811933,0.05811982344677838,0.00022087674862195978,145.39762548069487,0.022676442299798264,0.0002361319629878108,145.3976243873077,0.03041192976309171,0.0002791097111784778,145.39762547355022
sheet2_to_sheet1,217.5964381360677,0.054483530548578726,0.013136809594763288,0.08755276194012443,1.8121865370715822e-05,217.5964381360692,0.06362627677392559,2.4258508803709692e-05,217.59643813607047,0.033267206743159666,2.7712061160383986e-05,217.5964381360733,0.0334549519938104,3.372731619234748e-05,217.59643813607335
sheet2_to_sheet1,289.7952507903513,0.07000835265042538,0.012782109846152799,0.09658698445995832,3.1530714045550073e-06,289.7952507894956,0.08476584355896359,4.414798370481669e-06,289.7952507874219,0.058823857153847844,5.302194366643132e-06,289.79525078653944,0.03981396393917359,6.600769592386071e-06,289.7952507804372
sheet2_to_sheet1,434.19287609891853,0.13098697908256132,0.038668385157639436,0.07942579322592587,1.0951538182920717e-07,434.1928762898803,0.17276206488383614,1.6765449544501747e-07,434.19287642828516,0.21795519268474559,2.2060840943582364e-07,434.1928767021981,0.053706512680888926,2.946176020701644e-07,434.1928769129419
sheet2_to_sheet1,578.5905014074858,0.3234184411160426,0.10230412993220749,0.5604596403110409,1.0825772937111013e-09,578.5905012669824,0.30906530420505357,1.915209980452174e-09,578.5905012550352,0.36043654303882006,2.8955019937566872e-09,578.5905012853548,0.06295100107281779,4.474891276666056e-09,578.590501316965
