direction,edf,mean_mse,se_mse,fold_0_mse,fold_0_lambda,fold_0_attained_df,fold_1_mse,fold_1_lambda,fold_1_attained_df,fold_2_mse,fold_2_lambda,fold_2_attained_df,fold_3_mse,fold_3_lambda,fold_3_attained_df
sheet1_to_sheet2,23.698352222117347,0.8232285510112751,0.5520244931558946,0.10838994912895036,1.2497442480256056,23.698352222117457,0.19600101107799942,1.3027561214267893,23.69835222211806,0.5320264338198935,1.5471517538253514,23.69835222211774,2.4564968100182574,1.809913260627371,23.698352222117496
sheet1_to_sheet2,31.26446959022818,0.9647248201301031,0.6429129959166567,0.09238939967453527,0.3843628577921558,31.26446971488809,0.5034601384428519,0.40401078730246626,31.264469795161503,0.3871240846276547,0.47818380654089276,31.264469733110715,2.8759256577753702,0.5622271398670713,31.26446963301152
sheet1_to_sheet2,46.39670432644985,4.038286703410371,3.5328384348178083,0.07575101550501456,0.0671626522389781,46.396704242387685,1.021370232020265,0.07174456470293426,46.39670419241646,0.435357476929949,0.08402406422840399,46.39670418055808,14.620668089186257,0.09561860047610209,46.39670427668484
sheet1_to_sheet2,61.52893906267152,23.768153788261266,23.285074904265155,0.06416804155116652,0.017814988441690868,61.528939062548794,0.785906822697699,0.019217735918233274,61.52893906143974,0.6006703779567585,0.022506814430396215,61.52893906210979,93.62186991083945,0.02493870273447896,61.528939057492025
sheet1_to_sheet2,91.79340853511485,54.198667541861994,53.92899708496006,0.04671453530706968,0.002399518821423393,91.79340854668982,0.33781253169585057,0.0025699482884757804,91.79340854446515,0.4246659692525665,0.002988365474377336,91.79340854201904,215.9854771311925,0.0033412390518386603,91.79340855525076
sheet1_to_sheet2,122.05787800755819,33.864248874856465,33.313182243191754,0.04591281554701952,0.0005298600839376526,122.05787827590352,0.9053651591480623,0.0005612498950784241,122.05787839312889,0.7034375628884516,0.0006493336570268395,122.05787852711825,133.80227996184232,0.0007349150684398725,122.05787842077862
sheet1_to_sheet2,126.47340459608411,32.13112899428555,31.480961193210348,0.04654500223571789,0.00043634904784562345,126.47340492973534,1.0726666286714113,0.0004620611258339447,126.47340512363851,0.8335808993235692,0.0005347340851817146,126.473405341998,126.57172344691149,0.0006052645802968326,126.47340514717166
sheet1_to_sheet2,137.69594699260512,30.28182848675334,29.302657760599864,0.04830376641043293,0.0002728531000994107,137.6959475407768,1.4918593559281725,0.00028917226323712505,137.69594805113357,1.4029328861190538,0.0003352154405238445,137.69594601747957,118.1842179385557,0.00037909852695920584,137.6959481250216
sheet1_to_sheet2,137.72523061102922,30.281795913099657,29.3015988775719,0.04830841186005748,0.0002725305725734914,137.7252311598479,1.4928427259236814,0.00028883187258000513,137.72523167124078,1.4050358295015655,0.00033482283942067736,137.72522963814598,118.18099668511333,0.0003786531190744644,137.72523174546697
sheet1_to_sheet2,137.7484899858504,30.28178778525305,29.3007748488151,0.04831210144729939,0.0002722747082542771,137.74849053518327,1.4936231479451096,0.00028856183898519155,137.7484910473996,1.4067089945820057,0.00033451138739649776,137.74848901475,118.17850689703779,0.00037829977473414215,137.7484911218955
sheet1_to_sheet2,137.76515869565736,30.28179162420675,29.30019358161135,0.04831474546218507,0.00027209151448200303,137.76515924535883,1.4941820794546485,0.00028836850122995533,137.76515975816562,1.4079096086088196,0.0003342883952154866,137.76515772583565,118.17676006330133,0.0003780467883975056,137.76515983285535
sheet1_to_sheet2,147.90682089147558,31.796059213774807,30.384077215532987,0.04989197312198006,0.00018288152924493916,147.90682023777052,1.7663580686198719,0.0001942977486262925,147.9068208913657,2.432127310579604,0.000225795013831752,147.9068208913782,122.93585950277777,0.0002549625049350572,147.9068208912083
sheet1_to_sheet2,161.15340065705337,38.68783179715821,36.34468796231829,0.05182609318088273,0.0001125575936627014,161.1534005672462,1.875048875828047,0.00012017633335590729,161.153400417504,5.1484402811896315,0.00014025346394614614,161.15340035670877,147.67601193843427,0.00015802559483515973,161.1534002901368
sheet1_to_sheet2,182.58681695244485,66.09484232089801,60.023070600484154,0.054713034701218424,5.489117799054857e-05,182.58681797499543,1.6125727903961504,5.921484243998647e-05,182.58681695244496,16.90972681401313,6.970057109350122e-05,182.586816952445,245.80235664448156,7.830761518028662e-05,182.5868169524451
sheet1_to_sheet2,243.11575589733152,382.471204041173,303.72133396347215,0.06034852263683906,9.76819149806174e-06,243.11575506685614,2.2791712958343617,1.0895187471545562e-05,243.11575466522467,251.2328167068338,1.3175308084039083e-05,243.11575423159422,1276.312479639387,1.4740150109282695e-05,243.11575423736033
sheet1_to_sheet2,364.17363378710485,2191.4403610457944,1626.2204881158273,0.07876087289796765,4.893206816169031e-07,364.173633807991,7.8473050304282514,5.911336317200109e-07,364.1736338169933,1869.4497681684688,7.5929644882706e-07,364.1736338082981,6888.385610111383,8.44100741837875e-07,364.1736338210626
sheet1_to_sheet2,485.2315116768782,11140.853123703604,9854.41337881385,0.13302075951998513,1.5545192545028753e-08,485.23151166805314,5.1151577936166674,1.9996127161710302e-08,485.23151166297305,3988.7437251999045,2.7994346489907283e-08,485.23151272543015,40569.420591061375,3.0156151351157924e-08,485.231511699498
