timestamp,gpu,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
1784955854.3971493,0,76,1573,16303,59,68.57
1784955855.4245389,0,76,1573,16303,59,68.79
1784955856.4594355,0,76,1573,16303,60,68.70
1784955857.4871452,0,76,1573,16303,60,68.66
1784955858.5147135,0,75,1180,16303,60,67.90
1784955859.5394855,0,76,1413,16303,60,67.78
1784955860.566654,0,68,1573,16303,60,66.91
1784955861.5970764,0,66,1180,16303,60,64.16
1784955862.6237814,0,65,1020,16303,60,64.03
1784955863.6564384,0,75,1413,16303,60,66.59
1784955864.6884966,0,76,1573,16303,60,68.31
1784955865.7189271,0,76,1573,16303,60,68.18
1784955866.7473776,0,76,1573,16303,60,68.24
1784955867.7775066,0,76,1573,16303,60,68.22
1784955868.8057892,0,76,1573,16303,60,68.28
1784955869.839733,0,76,1573,16303,60,68.20
1784955870.8750782,0,76,1573,16303,60,68.32
1784955871.907091,0,76,1573,16303,60,68.26
1784955872.9418466,0,76,1573,16303,60,68.34
1784955873.9718077,0,76,1573,16303,60,68.38
1784955875.0047803,0,76,1573,16303,60,68.31
1784955876.0390785,0,76,1573,16303,60,68.30
1784955877.0667026,0,76,1573,16303,60,68.32
1784955878.095479,0,76,1573,16303,60,68.41
1784955879.1195893,0,76,1573,16303,60,68.44
1784955880.1466515,0,76,1573,16303,60,68.34
1784955881.1722426,0,76,1573,16303,61,68.47
1784955882.2075958,0,76,1573,16303,60,68.49
1784955883.2410922,0,76,1573,16303,61,68.44
1784955884.2762952,0,76,1573,16303,61,68.42
1784955885.308764,0,76,1573,16303,61,68.60
1784955886.340853,0,76,1573,16303,61,68.62
1784955887.3777654,0,76,1573,16303,61,68.52
1784955888.4075,0,76,1573,16303,61,68.63
1784955889.4458985,0,76,1573,16303,61,68.64
1784955890.481629,0,76,1573,16303,61,68.60
1784955891.5116751,0,76,1573,16303,61,68.51
1784955892.541743,0,76,1573,16303,61,68.61
1784955893.5729098,0,76,1573,16303,61,68.67
1784955894.6024492,0,76,1573,16303,61,68.58
1784955895.6266642,0,76,1573,16303,61,68.61
1784955896.6617641,0,76,1573,16303,61,68.59
1784955897.689179,0,76,1573,16303,61,68.67
1784955898.7197165,0,76,1573,16303,61,68.60
1784955899.7517476,0,76,1573,16303,61,68.65
1784955900.7863083,0,76,1573,16303,61,68.68
1784955901.8154554,0,76,1573,16303,61,68.54
1784955902.843517,0,76,1573,16303,61,68.76
1784955903.8730066,0,76,1573,16303,61,68.93
1784955904.902559,0,76,1573,16303,61,68.66
1784955905.9329858,0,75,1573,16303,61,66.98
1784955906.9576712,0,75,1180,16303,61,67.22
1784955907.9846556,0,76,1413,16303,61,67.28
1784955909.0204408,0,76,1573,16303,61,69.00
1784955910.0477457,0,76,1573,16303,62,69.06
1784955911.0755842,0,76,1573,16303,62,68.90
1784955912.1009765,0,76,1573,16303,61,68.96
1784955913.1309707,0,76,1573,16303,62,68.86
1784955914.1680264,0,76,1573,16303,62,69.32
1784955915.2005408,0,76,1573,16303,62,68.88
1784955916.2324643,0,76,1573,16303,62,69.03
1784955917.261038,0,76,1573,16303,62,68.97
1784955918.2943907,0,76,1573,16303,62,69.02
1784955919.3233857,0,76,1573,16303,62,68.95
1784955920.352153,0,77,1573,16303,62,68.92
1784955921.3843267,0,76,1573,16303,62,68.94
1784955922.4183915,0,76,1573,16303,62,68.93
1784955923.4469411,0,76,1573,16303,62,69.06
1784955924.4711063,0,76,1573,16303,62,69.02
1784955925.5076838,0,75,1573,16303,62,68.84
1784955926.5362697,0,76,1180,16303,62,68.17
1784955927.569321,0,76,1413,16303,62,67.16
1784955928.6191247,0,75,1565,16303,62,68.07
1784955929.6467118,0,76,1180,16303,62,68.25
1784955930.6766882,0,75,1180,16303,62,68.10
1784955931.7078161,0,76,1180,16303,62,68.06
1784955932.7404382,0,75,1180,16303,62,68.10
1784955933.7660565,0,76,1180,16303,62,68.08
1784955934.809877,0,75,1180,16303,62,68.07
1784955935.8372653,0,75,1180,16303,62,68.11
1784955936.86807,0,67,1180,16303,62,67.33
1784955937.896498,0,70,787,16303,61,65.34
1784955938.9261897,0,70,787,16303,61,65.48
1784955939.9516952,0,69,787,16303,61,65.39
1784955940.9781845,0,69,787,16303,61,65.57
1784955942.0108979,0,70,787,16303,61,65.45
1784955943.0389047,0,68,787,16303,61,65.30
1784955944.0705056,0,70,787,16303,61,65.22
1784955945.1025405,0,69,787,16303,61,65.34
1784955946.1302745,0,69,787,16303,61,65.34
1784955947.157148,0,69,787,16303,61,65.26
1784955948.1904178,0,67,787,16303,61,65.13
1784955949.2172136,0,69,787,16303,61,65.15
1784955950.2472868,0,68,787,16303,61,65.00
1784955951.2789073,0,69,787,16303,61,64.90
1784955952.311038,0,69,787,16303,61,65.05
1784955953.337164,0,68,787,16303,61,64.93
1784955954.3674333,0,68,787,16303,61,64.95
1784955955.4029202,0,69,787,16303,61,64.93
1784955956.4321222,0,70,787,16303,61,65.07
1784955957.459671,0,69,787,16303,61,64.99
1784955958.492099,0,69,787,16303,61,64.99
1784955959.5176914,0,68,787,16303,61,64.71
1784955960.549664,0,69,787,16303,60,64.84
1784955961.5871742,0,5,394,16303,58,50.96
