epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.05857900110880534,0.27528133913112984,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.07700718180338542,0.30583343200959184,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.07363113403320312,0.2961597572369356,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.06539241536458333,0.2740972370329936,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.06116520436604818,0.27721957497446575,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.058846689860026044,0.27389186579814784,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.05761895116170247,0.27280140857500684,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.05713396199544271,0.2762831282278369,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.05712345504760742,0.27175517631591156,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.057203187306722005,0.27573519832833815,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.057053515116373694,0.2718683632226941,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.05675982284545898,0.27245403497080933,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.056593060811360674,0.27326277899984613,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.05654848353068034,0.2714651521971501,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.05645162582397461,0.2720537812413114,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.05635234578450521,0.27211740495616615,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.05629863103230794,0.2712041888248277,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.05623320134480794,0.271239196280923,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.05618245188395182,0.27136914427285,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.05613943608601888,0.27093535707323685,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.05610221354166667,0.2706469210232679,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.05607456715901693,0.27065422199873806,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.0560524050394694,0.2705592939504551,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.05603801727294922,0.27031722753723625,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.056029953002929685,0.27012886645485984,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.05602839787801107,0.27003601399172494,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.05603272883097331,0.2699519474926568,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.05604262034098307,0.2698256007078707,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
