epoch,train_mse,validation_rmse,learning_rate,external_support
1,0.015810332779775612,0.19962134887619198,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
2,0.04741838001661269,0.10267522695174973,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
4,0.008551706320299775,0.16881811668995533,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
6,0.018270253358524086,0.08559434550306026,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
8,0.005868405394911378,0.10830329583600744,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.013498042227779226,0.07848097911597515,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
