epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.0059871040648668515,0.3138183311456547,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
2,0.07694120127525703,0.12478187640759852,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
4,0.019800900636356117,0.18785191216789202,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
6,0.029321568020003626,0.07598135834163443,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
8,0.005117974762807839,0.15881377552419026,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
