epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.01804939905802409,0.36528283435204784,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.08001601155598959,0.25370435181983814,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.04798093032836914,0.2255537213197155,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.028831883748372394,0.19003067170581922,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.019688050587972006,0.16932901018486332,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.017988274892171224,0.14831360475021807,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.018658260345458984,0.14531198152839292,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.019096566518147787,0.14509800985747395,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.019022658665974936,0.14471421985788802,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.018752949396769206,0.14573687533244645,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.018508324940999347,0.1445115986429255,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.018335660298665363,0.1449746550409693,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.0182353998819987,0.14419173991001139,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.018185098648071288,0.14433105460490567,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.018173876444498697,0.1440373211286911,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.01818983459472656,0.14399511254811442,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.01822960344950358,0.14399798688541024,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.018287172317504884,0.14386561512767548,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.018357515970865886,0.14395766144451716,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.018437486012776692,0.1438586413299623,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.0185254275004069,0.14393906474950402,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.018622660319010418,0.14396275573797848,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.01873123868306478,0.1440584538816297,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.018852203369140626,0.1441960190603118,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.018985567728678387,0.14435526262923318,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.019131068547566733,0.1445724313163769,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.019288918177286785,0.14482610206125426,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.019459689458211263,0.14512990985618118,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.0196435178120931,0.14548257698535186,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.019840366363525392,0.14588628552346175,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.02005030949910482,0.14634245077823546,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
