direction,basin,d_min,loss,bracket_left,bracket_right,bracket_width,left_loss,right_loss,independent_runs,independent_spread,local_resolved
sheet1_to_sheet2,0,7.417022688329735,0.2926527349180465,7.392022688329734,7.442022688329735,0.05000000000000071,0.2926553523936228,0.29265561761838527,"[{""run"": 0, ""edf"": 7.417022688329735, ""loss"": 0.2926527349180465, ""left"": 7.406489769563888, ""right"": 7.423156546086551}, {""run"": 1, ""edf"": 7.418757650050365, ""loss"": 0.2926527567429378, ""left"": 7.398156381302556, ""right"": 7.431489934347882}, {""run"": 2, ""edf"": 7.417774026994079, ""loss"": 0.29265274111656164, ""left"": 7.402323075433222, ""right"": 7.427323240217216}]",0.001734961720630146,True
sheet1_to_sheet2,1,137.74889462756127,30.281787821459506,137.72389462756126,137.77389462756128,0.05000000000001137,30.281796896391473,30.28179689647157,"[{""run"": 0, ""edf"": 137.7499075244351, ""loss"": 30.281787836355612, ""left"": 137.72523061102922, ""right"": 137.76515869565736}, {""run"": 1, ""edf"": 137.74889462756127, ""loss"": 30.281787821459506, ""left"": 137.70526656871516, ""right"": 137.78512273797145}, {""run"": 2, ""edf"": 137.74809525011804, ""loss"": 30.281787830738462, ""left"": 137.71524858987217, ""right"": 137.7751407168144}]",0.0018122743170465583,True
sheet2_to_sheet1,0,3.191193002345531,0.049517444114984634,3.166193002345531,3.216193002345531,0.04999999999999982,0.04951834527588099,0.04951816388722472,"[{""run"": 0, ""edf"": 3.19443212801125, ""loss"": 0.04951744641338538, ""left"": 1.5770133727450497, ""right"": 4.247454691548389}, {""run"": 1, ""edf"": 3.1905691561642167, ""loss"": 0.04951744679592393, ""left"": 1.0000001732168362, ""right"": 5.582675350950058}, {""run"": 2, ""edf"": 3.191193002345531, ""loss"": 0.049517444114984634, ""left"": 1.0000001732168362, ""right"": 4.915065021249223}]",0.003862971847033325,True
