direction,channel,linear_energy,nonlinear_energy,loo_mse_delta,bootstrap_positive_probability,beta_cross_direction_correlation,nonlinear_cross_direction_correlation,full_surface_cross_direction_correlation,placebo_destroyed,ood_positive_gain_fraction,channel_status
sheet1_to_sheet2,joint_lift,0.0015408631119487753,0.00035954589496920493,0.0029442456623279545,0.388,0.525818287579987,0.968796020551931,0.9782490867532626,True,0.07650288826530868,PREDICTIVE_ONLY
sheet1_to_sheet2,heater_power,0.003011355165380856,0.00024547660351086336,-0.009471644184241096,0.36,0.7578211532814698,0.04955268264642663,0.10055598385999173,True,0.07650288826530868,UNRESOLVED
sheet1_to_sheet2,crystal_rotation,0.48727025991269324,9.23313147412062e-05,-0.07920465670017726,0.0,0.7621919783075538,-0.39118797073698863,0.9563914335874352,True,0.07650288826530868,UNRESOLVED
sheet1_to_sheet2,crucible_rotation,0.009973632767555397,1.7801389379091345e-06,0.0002493800614036257,0.776,0.9947133155994274,0.9787719009273873,0.8543596268657648,True,0.07650288826530868,PREDICTIVE_ONLY
sheet2_to_sheet1,joint_lift,5.3080557467788904e-05,5.846111483713932e-06,0.0206662910667173,1.0,0.525818287579987,0.968796020551931,0.9782490867532626,True,0.15420710977249594,PREDICTIVE_ONLY
sheet2_to_sheet1,heater_power,5.243962266686974e-06,2.610381831007592e-06,0.00014838410379602873,0.534,0.7578211532814698,0.04955268264642663,0.10055598385999173,True,0.15420710977249594,UNRESOLVED
sheet2_to_sheet1,crystal_rotation,0.0005703253654403754,8.970217568467463e-08,0.003080062335646061,0.983,0.7621919783075538,-0.39118797073698863,0.9563914335874352,True,0.15420710977249594,UNRESOLVED
sheet2_to_sheet1,crucible_rotation,0.0010126093912089808,2.559546711718911e-08,5.4487464394570306e-05,0.674,0.9947133155994274,0.9787719009273873,0.8543596268657648,True,0.15420710977249594,PREDICTIVE_ONLY
