epoch,train_mse,lag_logit_roughness,smoothness_penalty,validation_rmse,learning_rate,external_support
1,0.034414878845214845,36.346778869628906,0.3634677827358246,0.23467419054512112,0.003,"[0, 1, 2]"
5,0.04295958964029948,35.51848220825195,0.3551848232746124,0.20824819223780192,0.003,"[0, 1, 2]"
10,0.03841186777750651,34.50825500488281,0.345082551240921,0.20507114943493734,0.003,"[0, 1, 2]"
15,0.03567675018310547,33.528900146484375,0.33528900146484375,0.19804509329511671,0.003,"[0, 1, 2]"
20,0.034178597768147786,32.58085632324219,0.3258085548877716,0.19617421235788937,0.003,"[0, 1, 2]"
25,0.033656723022460935,31.663524627685547,0.31663525104522705,0.19220873707612368,0.003,"[0, 1, 2]"
30,0.033529322306315106,30.77572250366211,0.3077572286128998,0.19149797507228924,0.003,"[0, 1, 2]"
35,0.033440521240234375,29.916027069091797,0.29916027188301086,0.1904799813392883,0.003,"[0, 1, 2]"
40,0.033309630076090495,29.0831356048584,0.2908313572406769,0.18985054160948306,0.003,"[0, 1, 2]"
45,0.0331553955078125,28.275894165039062,0.2827589213848114,0.18930518345816857,0.003,"[0, 1, 2]"
50,0.032999855041503906,27.493228912353516,0.27493229508399963,0.188629330089257,0.003,"[0, 1, 2]"
55,0.03285234069824219,26.734216690063477,0.26734215021133423,0.18809889704184704,0.003,"[0, 1, 2]"
60,0.032714410781860354,25.998029708862305,0.25998029112815857,0.18752040497693803,0.003,"[0, 1, 2]"
65,0.03258502578735351,25.283893585205078,0.25283893942832947,0.18696464914335242,0.003,"[0, 1, 2]"
70,0.032462571461995444,24.59113883972168,0.2459113895893097,0.18647977851281744,0.003,"[0, 1, 2]"
75,0.032345380147298174,23.919111251831055,0.23919110000133514,0.185924995065976,0.003,"[0, 1, 2]"
80,0.03223176066080729,23.267194747924805,0.23267194628715515,0.18547745411862898,0.003,"[0, 1, 2]"
85,0.03212032381693522,22.634815216064453,0.2263481467962265,0.18495990628012424,0.003,"[0, 1, 2]"
90,0.03201053810119629,22.02142906188965,0.22021429240703583,0.18452636712289713,0.003,"[0, 1, 2]"
95,0.031902923583984374,21.426525115966797,0.21426524221897125,0.18408226438148367,0.003,"[0, 1, 2]"
100,0.031798439661661786,20.84958839416504,0.2084958851337433,0.18367393528193685,0.003,"[0, 1, 2]"
105,0.03169752629597982,20.290159225463867,0.20290158689022064,0.18329689472937516,0.003,"[0, 1, 2]"
110,0.03159998575846354,19.74771499633789,0.19747714698314667,0.18293427935060022,0.003,"[0, 1, 2]"
115,0.03150574429829915,19.221811294555664,0.1922181099653244,0.18260654422527273,0.003,"[0, 1, 2]"
120,0.03141504669189453,18.711997985839844,0.1871199756860733,0.18230131229131283,0.003,"[0, 1, 2]"
125,0.03132815678914388,18.217798233032227,0.18217797577381134,0.1820192835726071,0.003,"[0, 1, 2]"
130,0.031245089213053384,17.738792419433594,0.17738792300224304,0.18176230803192875,0.003,"[0, 1, 2]"
135,0.03116584777832031,17.2745361328125,0.17274536192417145,0.18152596347365593,0.003,"[0, 1, 2]"
140,0.03109051259358724,16.824615478515625,0.16824615001678467,0.18131063565147465,0.003,"[0, 1, 2]"
145,0.03101909383138021,16.388622283935547,0.16388621926307678,0.18111610465521422,0.003,"[0, 1, 2]"
150,0.0309516175587972,15.966115951538086,0.1596611589193344,0.18094076150382474,0.003,"[0, 1, 2]"
155,0.030888028462727864,15.556713104248047,0.15556712448596954,0.18078426111296886,0.003,"[0, 1, 2]"
160,0.03082827123006185,15.160038948059082,0.15160039067268372,0.18064597671298382,0.003,"[0, 1, 2]"
165,0.030772270202636717,14.775680541992188,0.14775680005550385,0.18052486191392855,0.003,"[0, 1, 2]"
170,0.03071997324625651,14.403253555297852,0.1440325379371643,0.18042026413406306,0.003,"[0, 1, 2]"
175,0.03067125956217448,14.042413711547852,0.14042413234710693,0.18033145057884686,0.003,"[0, 1, 2]"
180,0.030626024881998698,13.692798614501953,0.13692797720432281,0.180257598081911,0.003,"[0, 1, 2]"
185,0.03058415222167969,13.35406494140625,0.13354064524173737,0.18019785709101901,0.003,"[0, 1, 2]"
190,0.030545504887898763,13.025854110717773,0.13025854527950287,0.18015129936145644,0.003,"[0, 1, 2]"
195,0.030509950002034505,12.707850456237793,0.12707850337028503,0.18011706677980666,0.003,"[0, 1, 2]"
200,0.030477352778116862,12.399707794189453,0.12399707734584808,0.1800943932456411,0.003,"[0, 1, 2]"
205,0.030447569529215495,12.101119995117188,0.12101119756698608,0.18008238284689707,0.003,"[0, 1, 2]"
210,0.030420431772867837,11.811762809753418,0.11811762303113937,0.1800804763607332,0.003,"[0, 1, 2]"
215,0.030395789464314777,11.531376838684082,0.11531376838684082,0.18008780563052126,0.003,"[0, 1, 2]"
220,0.030373486836751302,11.259648323059082,0.11259648203849792,0.18010385060618173,0.003,"[0, 1, 2]"
225,0.030353351593017577,10.996268272399902,0.10996267944574356,0.18012764537385617,0.003,"[0, 1, 2]"
230,0.030335252126057942,10.741004943847656,0.10741004347801208,0.18015860457589689,0.003,"[0, 1, 2]"
235,0.03031904983520508,10.493579864501953,0.10493579506874084,0.18019614235393133,0.003,"[0, 1, 2]"
240,0.03030458641052246,10.253742218017578,0.10253742337226868,0.18023939743286674,0.003,"[0, 1, 2]"
245,0.030291730244954428,10.021220207214355,0.1002122014760971,0.18028787904302937,0.003,"[0, 1, 2]"
250,0.030280338287353516,9.795792579650879,0.09795792400836945,0.18034096954217074,0.003,"[0, 1, 2]"
255,0.03027027702331543,9.577220916748047,0.09577220678329468,0.1803981785041556,0.003,"[0, 1, 2]"
260,0.030261411666870117,9.36527156829834,0.09365271031856537,0.18045896297190267,0.003,"[0, 1, 2]"
265,0.03025362269083659,9.159732818603516,0.09159732609987259,0.18052287557524954,0.003,"[0, 1, 2]"
270,0.03024679946899414,8.960395812988281,0.089603953063488,0.18058949052177445,0.003,"[0, 1, 2]"
275,0.030240830103556316,8.767045021057129,0.08767044544219971,0.18065843530087747,0.003,"[0, 1, 2]"
280,0.03023561159769694,8.579490661621094,0.08579490333795547,0.18072938008437808,0.003,"[0, 1, 2]"
285,0.030231054941813152,8.3975191116333,0.08397518843412399,0.18080197438875242,0.003,"[0, 1, 2]"
290,0.030227078119913736,8.220972061157227,0.08220972120761871,0.18087591042121426,0.003,"[0, 1, 2]"
295,0.030223589579264323,8.04966926574707,0.08049669116735458,0.18095090193849137,0.003,"[0, 1, 2]"
300,0.030220564524332683,7.8834381103515625,0.07883437722921371,0.18102704245525764,0.003,"[0, 1, 2]"
305,0.03021795082092285,7.722053527832031,0.07722053676843643,0.18110393031472136,0.003,"[0, 1, 2]"
310,0.030215672810872396,7.565417289733887,0.07565417140722275,0.181181301383303,0.003,"[0, 1, 2]"
315,0.030213673909505207,7.413354396820068,0.07413354516029358,0.1812589445866763,0.003,"[0, 1, 2]"
320,0.030211881001790366,7.265719413757324,0.07265719026327133,0.18133673335609035,0.003,"[0, 1, 2]"
325,0.03021026865641276,7.122358322143555,0.07122357934713364,0.18141476212802737,0.003,"[0, 1, 2]"
330,0.030208723068237305,6.983136177062988,0.06983136385679245,0.1814930726297774,0.003,"[0, 1, 2]"
335,0.030207211176554363,6.847919940948486,0.06847919523715973,0.1815713073380194,0.003,"[0, 1, 2]"
340,0.030205707550048828,6.716582298278809,0.06716582179069519,0.181649382349377,0.003,"[0, 1, 2]"
345,0.030204195658365886,6.588986396789551,0.0658898651599884,0.181727066964929,0.003,"[0, 1, 2]"
350,0.030202651341756186,6.465017318725586,0.06465017050504684,0.18180419382560495,0.003,"[0, 1, 2]"
355,0.030201053619384764,6.344554901123047,0.063445545732975,0.18188058536513366,0.003,"[0, 1, 2]"
360,0.030199395497639975,6.227463245391846,0.06227463111281395,0.18195606430778533,0.003,"[0, 1, 2]"
