epoch,train_mse,lag_logit_roughness,smoothness_penalty,validation_rmse,learning_rate,external_support
1,0.03303403155008952,0.0025654351338744164,0.0,0.1931744104280851,0.003,[0]
5,0.035777872721354166,0.014637901447713375,0.0,0.1856844062663011,0.003,[0]
10,0.034314229329427084,0.054662685841321945,0.0,0.18381806650459123,0.003,[0]
15,0.03342848714192708,0.11698786169290543,0.0,0.18212014577623914,0.003,[0]
20,0.033023972193400065,0.194673091173172,0.0,0.18099294389491016,0.003,[0]
25,0.032960660298665366,0.28945136070251465,0.0,0.1802737337484023,0.003,[0]
30,0.03298701477050781,0.4033477306365967,0.0,0.1801370268703995,0.003,[0]
35,0.032989728291829425,0.5392324328422546,0.0,0.18012196964888905,0.003,[0]
40,0.03296600596110026,0.7011428475379944,0.0,0.18007221468744533,0.003,[0]
45,0.03293505414326986,0.8917756080627441,0.0,0.18005455673794987,0.003,[0]
50,0.03290693155924479,1.1118390560150146,0.0,0.1799736067177358,0.003,[0]
55,0.03288344128926595,1.3591399192810059,0.0,0.17993741112905934,0.003,[0]
60,0.032863590876261395,1.6341192722320557,0.0,0.17986935642871488,0.003,[0]
65,0.032846179326375326,1.937662959098816,0.0,0.1798313261856386,0.003,[0]
70,0.03283039347330729,2.2729291915893555,0.0,0.17977957050156326,0.003,[0]
75,0.032815799713134766,2.643968105316162,0.0,0.17974007807526932,0.003,[0]
80,0.03280212275187174,3.0515129566192627,0.0,0.17970019486405597,0.003,[0]
85,0.032789133071899415,3.4951577186584473,0.0,0.17965840245044182,0.003,[0]
90,0.032776556650797525,3.9725003242492676,0.0,0.17962388479886068,0.003,[0]
95,0.03276412773132324,4.481565952301025,0.0,0.17958161792098096,0.003,[0]
100,0.032751696904500326,5.021312713623047,0.0,0.17954673494468473,0.003,[0]
105,0.03273925526936849,5.591437816619873,0.0,0.17950761631185694,0.003,[0]
110,0.03272687530517578,6.19123649597168,0.0,0.17947081661744893,0.003,[0]
115,0.03271458244323731,6.8191304206848145,0.0,0.17943483849879835,0.003,[0]
120,0.03270231564839681,7.47244930267334,0.0,0.17939709889459438,0.003,[0]
125,0.03269003295898437,8.148456573486328,0.0,0.17936120169598588,0.003,[0]
130,0.032677711486816405,8.8446044921875,0.0,0.1793243613190913,0.003,[0]
135,0.03266535822550456,9.558940887451172,0.0,0.17928736443321977,0.003,[0]
