epoch,train_mse,lag_logit_roughness,smoothness_penalty,validation_rmse,learning_rate,external_support
1,0.03376954396565755,6276.5947265625,0.6276594400405884,0.22445827118404366,0.003,"[0, 1, 2]"
5,0.042485731760660804,6266.12109375,0.6266120672225952,0.202726584929813,0.003,"[0, 1, 2]"
10,0.03780623245239258,6253.064453125,0.6253064274787903,0.19690700694684693,0.003,"[0, 1, 2]"
15,0.03496519978841146,6240.0390625,0.6240038871765137,0.1915788045543979,0.003,"[0, 1, 2]"
20,0.033687088012695314,6227.0380859375,0.6227037906646729,0.1879379650601163,0.003,"[0, 1, 2]"
25,0.03349850972493489,6214.05810546875,0.6214057803153992,0.18567074401505873,0.003,"[0, 1, 2]"
30,0.033582903544108075,6201.09765625,0.6201097369194031,0.18523044564316113,0.003,"[0, 1, 2]"
35,0.03358152770996094,6188.15625,0.6188156008720398,0.1852006638451166,0.003,"[0, 1, 2]"
40,0.03349315134684245,6175.24755859375,0.6175247430801392,0.18504551920337356,0.003,"[0, 1, 2]"
45,0.03338402303059896,6162.36328125,0.6162363290786743,0.18498710793603718,0.003,"[0, 1, 2]"
50,0.033286312739054365,6149.5029296875,0.6149502992630005,0.18473108077578565,0.003,"[0, 1, 2]"
55,0.033205003102620444,6136.6640625,0.6136664152145386,0.18462277073634561,0.003,"[0, 1, 2]"
60,0.0331361026763916,6123.849609375,0.6123849749565125,0.18441550634231435,0.003,"[0, 1, 2]"
65,0.03307527796427409,6111.06689453125,0.6111066937446594,0.1843042891087636,0.003,"[0, 1, 2]"
70,0.03301970354715983,6098.3095703125,0.609830915927887,0.18414826498257797,0.003,"[0, 1, 2]"
75,0.03296790949503581,6085.578125,0.6085578203201294,0.18403242969831177,0.003,"[0, 1, 2]"
80,0.032919077555338544,6072.8701171875,0.6072869896888733,0.18391383541931416,0.003,"[0, 1, 2]"
85,0.032872610727945964,6060.18896484375,0.6060189008712769,0.1837930683344,0.003,"[0, 1, 2]"
90,0.03282778167724609,6047.54052734375,0.6047540307044983,0.18368999928853788,0.003,"[0, 1, 2]"
95,0.03278380584716797,6034.91796875,0.6034917831420898,0.18356696530016428,0.003,"[0, 1, 2]"
100,0.032740185419718425,6022.3193359375,0.6022319197654724,0.1834636132858566,0.003,"[0, 1, 2]"
105,0.03269687080383301,6009.7451171875,0.6009745001792908,0.18334777197190194,0.003,"[0, 1, 2]"
110,0.032654074986775715,5997.197265625,0.5997197031974792,0.18323979968399992,0.003,"[0, 1, 2]"
115,0.03261197598775228,5984.6796875,0.5984679460525513,0.18313424253086455,0.003,"[0, 1, 2]"
120,0.03257048797607422,5972.1875,0.5972187519073486,0.1830251855247713,0.003,"[0, 1, 2]"
125,0.03252946472167969,5959.7177734375,0.5959717631340027,0.18292227815378503,0.003,"[0, 1, 2]"
130,0.03248888397216797,5947.2724609375,0.5947272181510925,0.18281808176240968,0.003,"[0, 1, 2]"
135,0.03244878387451172,5934.853515625,0.5934853553771973,0.18271517257620062,0.003,"[0, 1, 2]"
140,0.03240913836161296,5922.4619140625,0.5922461748123169,0.18261509858430935,0.003,"[0, 1, 2]"
145,0.032369908014933266,5910.09375,0.5910093784332275,0.1825146666603607,0.003,"[0, 1, 2]"
150,0.032331090291341145,5897.7490234375,0.5897749066352844,0.18241583150454924,0.003,"[0, 1, 2]"
155,0.03229268646240235,5885.4267578125,0.588542640209198,0.1823187526380009,0.003,"[0, 1, 2]"
160,0.032254686991373696,5873.130859375,0.5873130559921265,0.18222225008294943,0.003,"[0, 1, 2]"
165,0.032217086791992186,5860.8623046875,0.5860862135887146,0.1821272254027666,0.003,"[0, 1, 2]"
170,0.032179897944132486,5848.615234375,0.5848615169525146,0.18203391142770067,0.003,"[0, 1, 2]"
175,0.032143126805623375,5836.3916015625,0.5836391448974609,0.18194176565953346,0.003,"[0, 1, 2]"
180,0.03210678545633952,5824.189453125,0.5824189186096191,0.18185110452991482,0.003,"[0, 1, 2]"
185,0.032070890426635745,5812.013671875,0.5812013745307922,0.18176222408277146,0.003,"[0, 1, 2]"
190,0.03203546269734701,5799.865234375,0.5799865126609802,0.18167497995002987,0.003,"[0, 1, 2]"
195,0.03200052769978841,5787.73876953125,0.5787738561630249,0.18158945851924474,0.003,"[0, 1, 2]"
200,0.031966111501057944,5775.63427734375,0.5775634050369263,0.18150589341192677,0.003,"[0, 1, 2]"
205,0.03193224016825358,5763.5517578125,0.5763551592826843,0.18142431887093638,0.003,"[0, 1, 2]"
210,0.03189894485473633,5751.4951171875,0.5751494765281677,0.18134468499349693,0.003,"[0, 1, 2]"
215,0.0318662535349528,5739.4658203125,0.5739465951919556,0.1812671416496815,0.003,"[0, 1, 2]"
220,0.03183419418334961,5727.45849609375,0.5727458596229553,0.18119190205716632,0.003,"[0, 1, 2]"
225,0.03180279922485352,5715.47265625,0.571547269821167,0.18111883218503344,0.003,"[0, 1, 2]"
230,0.03177209726969401,5703.5087890625,0.5703508853912354,0.18104800840566088,0.003,"[0, 1, 2]"
235,0.03174210929870606,5691.5712890625,0.5691571235656738,0.1809794965901805,0.003,"[0, 1, 2]"
240,0.03171285438537598,5679.66015625,0.5679659843444824,0.18091336262252886,0.003,"[0, 1, 2]"
245,0.031684359232584634,5667.7705078125,0.5667770504951477,0.18084953528511427,0.003,"[0, 1, 2]"
250,0.03165663401285807,5655.90380859375,0.5655903816223145,0.180788048671588,0.003,"[0, 1, 2]"
255,0.03162969462076823,5644.05908203125,0.5644059181213379,0.18072883129546813,0.003,"[0, 1, 2]"
260,0.03160355122884115,5632.2392578125,0.5632238984107971,0.18067195928687604,0.003,"[0, 1, 2]"
265,0.03157820510864258,5620.4462890625,0.562044620513916,0.18061732925969826,0.003,"[0, 1, 2]"
270,0.03155365816752116,5608.6748046875,0.5608674883842468,0.1805648587430307,0.003,"[0, 1, 2]"
275,0.03152991104125977,5596.92578125,0.5596925616264343,0.18051456018617718,0.003,"[0, 1, 2]"
280,0.031506951649983725,5585.19775390625,0.5585197806358337,0.1804662980082344,0.003,"[0, 1, 2]"
285,0.031484779993693035,5573.4931640625,0.5573493242263794,0.18042008441509932,0.003,"[0, 1, 2]"
290,0.03146337954203288,5561.818359375,0.5561818480491638,0.18037576236682706,0.003,"[0, 1, 2]"
295,0.031442733764648435,5550.1640625,0.5550163984298706,0.1803333544117086,0.003,"[0, 1, 2]"
300,0.03142282867431641,5538.53125,0.5538530945777893,0.18029267147528574,0.003,"[0, 1, 2]"
305,0.031403648376464845,5526.9208984375,0.5526920557022095,0.1802536194923361,0.003,"[0, 1, 2]"
310,0.031385169982910154,5515.3330078125,0.5515332818031311,0.1802162736087879,0.003,"[0, 1, 2]"
315,0.031367371877034506,5503.7734375,0.5503773093223572,0.18018038082713048,0.003,"[0, 1, 2]"
320,0.03135023562113444,5492.2353515625,0.5492235422134399,0.18014599495490044,0.003,"[0, 1, 2]"
325,0.031333737691243486,5480.7197265625,0.5480719804763794,0.1801129897784001,0.003,"[0, 1, 2]"
330,0.03131785583496094,5469.224609375,0.5469224452972412,0.1800812495492215,0.003,"[0, 1, 2]"
335,0.03130257225036621,5457.7509765625,0.5457750558853149,0.18005079612312275,0.003,"[0, 1, 2]"
340,0.03128785896301269,5446.3076171875,0.544630765914917,0.18002147122645973,0.003,"[0, 1, 2]"
345,0.031273698170979816,5434.8857421875,0.5434885621070862,0.17999333899147166,0.003,"[0, 1, 2]"
350,0.03126007016499837,5423.48486328125,0.5423484444618225,0.1799661986085208,0.003,"[0, 1, 2]"
355,0.03124695332845052,5412.10546875,0.5412105321884155,0.17994005052641077,0.003,"[0, 1, 2]"
360,0.031234327952067056,5400.7470703125,0.5400747060775757,0.17991485277221245,0.003,"[0, 1, 2]"
365,0.031222174962361654,5389.4169921875,0.5389416813850403,0.17989056333396514,0.003,"[0, 1, 2]"
370,0.031210476557413738,5378.109375,0.5378109216690063,0.1798671189544021,0.003,"[0, 1, 2]"
375,0.031199214935302734,5366.82373046875,0.5366823673248291,0.17984454117508963,0.003,"[0, 1, 2]"
380,0.03118837292989095,5355.55859375,0.5355558395385742,0.17982277728833312,0.003,"[0, 1, 2]"
385,0.03117793655395508,5344.314453125,0.5344314575195312,0.17980165786063707,0.003,"[0, 1, 2]"
390,0.031167888641357423,5333.095703125,0.5333095788955688,0.17978132103968808,0.003,"[0, 1, 2]"
395,0.031158212661743165,5321.9013671875,0.5321901440620422,0.17976167159725526,0.003,"[0, 1, 2]"
400,0.031148897806803386,5310.728515625,0.5310728549957275,0.1797426248663562,0.003,"[0, 1, 2]"
405,0.031139926910400392,5299.576171875,0.5299575924873352,0.17972425532710062,0.003,"[0, 1, 2]"
410,0.03113129234313965,5288.44482421875,0.5288444757461548,0.17970645705028634,0.003,"[0, 1, 2]"
415,0.031122974395751953,5277.33544921875,0.5277335047721863,0.1796893469674099,0.003,"[0, 1, 2]"
420,0.031114964803059895,5266.25390625,0.526625394821167,0.1796726704987988,0.003,"[0, 1, 2]"
