epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.0408285764058431,0.20586823243515878,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.066297056833903,0.22803679132596605,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.04675166320800781,0.2061072948247598,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.04123147201538086,0.2118812258545549,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.04085460408528646,0.20808776522392822,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.041453175862630205,0.21445423674859826,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.04186692555745443,0.2070249114595723,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.04165167236328125,0.2085920675259863,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.04102673085530599,0.20589193068593542,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.04067511240641276,0.20566171613986814,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.0407578125,0.2076344580657785,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.040779431660970054,0.20602354622499122,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.04065586090087891,0.2061528942511006,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.04065895080566406,0.20692341310049997,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.04065551884969076,0.20635426977836374,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.04062685902913411,0.2063035652655081,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.040628700256347655,0.2066891705145865,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.040613320668538413,0.20673162464927072,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.040613104502360026,0.2065879872997993,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.040603495279947915,0.2066608567600475,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.04059652964274089,0.2068363063618052,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.040592294057210286,0.20692638116412246,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.040588944753011065,0.20695351577209237,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.04058320490519206,0.2070204522537983,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.040581921895345055,0.20713801787036978,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.0405804557800293,0.20725163314415151,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.040581072489420576,0.207322374174849,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.040579643249511715,0.20735871066269512,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.04058292897542318,0.20739064471812985,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.04058486175537109,0.2074259669588136,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.040587796529134114,0.2074584514890591,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.04058881378173828,0.2074953340672218,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.040592241923014326,0.20753568411399534,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.04059908548990886,0.2075723140593775,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.04060496520996094,0.2076003197522356,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.04061016209920247,0.20762844109023346,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.04061797205607096,0.20765395921716603,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.040627169291178385,0.20767711388203347,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
190,0.040635874430338545,0.2076975569102448,0.6333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
195,0.04064642461140951,0.20772209323415292,0.65,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
200,0.04065859985351562,0.2077446710704135,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
205,0.040670870463053385,0.20776798086931422,0.6833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
210,0.04068544006347656,0.2077906914073556,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
215,0.04069793701171875,0.20781680454012275,0.7166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
220,0.040713760375976564,0.2078423637787839,0.7333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
225,0.04073051452636719,0.20786769048027995,0.75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
230,0.04074788157145182,0.20789521600412633,0.7666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
235,0.04076661173502604,0.20792568250945212,0.7833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
240,0.04078864288330078,0.20795535576819316,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
245,0.04080916468302409,0.2079854374702879,0.8166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
250,0.040833623250325524,0.20801961344165606,0.8333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
255,0.04085693359375,0.2080528395367548,0.85,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
260,0.04088342412312825,0.20808702277030675,0.8666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
265,0.04091030120849609,0.20812241011374227,0.8833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
270,0.040938521067301434,0.20815782809321481,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
275,0.040970483144124346,0.20819188415070533,0.9166666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
280,0.04100115203857422,0.20822282937656952,0.9333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
285,0.041035372416178384,0.2082541363546902,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
290,0.04106891250610351,0.20828091483293082,0.9666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
295,0.04110637410481771,0.20830475064343829,0.9833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
300,0.04114605712890625,0.20832773226520207,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
305,0.04118372726440429,0.20834622559393362,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
310,0.041223133087158206,0.20836234640914142,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
