epoch,train_mse,validation_rmse,learning_rate,external_support
1,0.017659177997601538,0.1744659682303693,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
2,0.03343028276673357,0.11295734496404382,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
4,0.00211238666932047,0.13522518509452322,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
6,0.014996710351701668,0.08131988563553544,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
8,0.002101590074234754,0.08897145883167921,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.010073164775239528,0.06895539139575191,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
