epoch,train_mse,lag_logit_roughness,smoothness_penalty,validation_rmse,learning_rate,external_support
1,0.034414878845214845,36.346778869628906,0.0,0.23466820852177722,0.003,"[0, 1, 2]"
5,0.042932696024576826,36.35274887084961,0.0,0.20814631905637618,0.003,"[0, 1, 2]"
10,0.03833538309733073,36.43232727050781,0.0,0.2048518841348396,0.003,"[0, 1, 2]"
15,0.035549140930175784,36.60905838012695,0.0,0.19766317845440817,0.003,"[0, 1, 2]"
20,0.03399932479858398,36.86476135253906,0.0,0.1957101713271149,0.003,"[0, 1, 2]"
25,0.033423492431640625,37.19187545776367,0.0,0.1915806961751957,0.003,"[0, 1, 2]"
30,0.03323937225341797,37.58843231201172,0.0,0.1907785266428781,0.003,"[0, 1, 2]"
35,0.03309052658081055,38.05366516113281,0.0,0.18962043594772138,0.003,"[0, 1, 2]"
40,0.03289583969116211,38.58776092529297,0.0,0.18885977477050847,0.003,"[0, 1, 2]"
45,0.0326734619140625,39.19097900390625,0.0,0.1881768078612391,0.003,"[0, 1, 2]"
50,0.0324449946085612,39.862205505371094,0.0,0.1873462708011704,0.003,"[0, 1, 2]"
55,0.03221942202250163,40.60088348388672,0.0,0.18666279357343463,0.003,"[0, 1, 2]"
60,0.03199842834472656,41.40532684326172,0.0,0.18592037859393915,0.003,"[0, 1, 2]"
65,0.03178131612141927,42.274269104003906,0.0,0.18518491627708975,0.003,"[0, 1, 2]"
70,0.03156697781880696,43.206085205078125,0.0,0.1845305223313341,0.003,"[0, 1, 2]"
75,0.03135402806599935,44.19940185546875,0.0,0.18376565879482196,0.003,"[0, 1, 2]"
80,0.031140955607096354,45.253456115722656,0.0,0.18313063889502382,0.003,"[0, 1, 2]"
85,0.030926521301269532,46.36831283569336,0.0,0.18237636611144445,0.003,"[0, 1, 2]"
90,0.030710469563802082,47.545204162597656,0.0,0.18172086391383846,0.003,"[0, 1, 2]"
95,0.03049371337890625,48.78641891479492,0.0,0.1810249667994344,0.003,"[0, 1, 2]"
100,0.03027747408548991,50.095184326171875,0.0,0.1803509004583636,0.003,"[0, 1, 2]"
105,0.030062317530314128,51.47557830810547,0.0,0.17970297572623356,0.003,"[0, 1, 2]"
110,0.029848185221354167,52.932342529296875,0.0,0.1790439925024593,0.003,"[0, 1, 2]"
115,0.02963525072733561,54.47068786621094,0.0,0.1784171830083273,0.003,"[0, 1, 2]"
120,0.02942414855957031,56.096195220947266,0.0,0.17780294650782713,0.003,"[0, 1, 2]"
125,0.029215386072794596,57.81462860107422,0.0,0.1772017366586838,0.003,"[0, 1, 2]"
130,0.02900925064086914,59.631553649902344,0.0,0.17662653749178772,0.003,"[0, 1, 2]"
135,0.02880613327026367,61.55211639404297,0.0,0.17606810903501247,0.003,"[0, 1, 2]"
140,0.028606444040934244,63.580711364746094,0.0,0.17552812721499514,0.003,"[0, 1, 2]"
145,0.028410481770833333,65.72052764892578,0.0,0.17501124754591668,0.003,"[0, 1, 2]"
150,0.028218556722005208,67.97343444824219,0.0,0.17451428719430545,0.003,"[0, 1, 2]"
155,0.02803095245361328,70.33970642089844,0.0,0.1740367263532355,0.003,"[0, 1, 2]"
160,0.027847899119059244,72.81804656982422,0.0,0.1735806041447428,0.003,"[0, 1, 2]"
165,0.02766961415608724,75.40547180175781,0.0,0.17314498841063447,0.003,"[0, 1, 2]"
170,0.02749628194173177,78.09756469726562,0.0,0.17272849388238454,0.003,"[0, 1, 2]"
175,0.02732805633544922,80.88847351074219,0.0,0.17233157463332302,0.003,"[0, 1, 2]"
180,0.027165070215861002,83.77107238769531,0.0,0.17195413882950217,0.003,"[0, 1, 2]"
