epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.04218146514892578,0.3015526836161366,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.05789818064371745,0.3325965316729256,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.055129249572753905,0.3053416705374515,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.0472210807800293,0.2986955639392594,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.04357713317871094,0.29810364588747695,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.04228466033935547,0.2988403285906832,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.04217478942871094,0.30005856260272085,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.0426265869140625,0.30004631956462546,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.04309048716227214,0.30035492564608174,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.043171056111653644,0.29995377502355075,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.04329802958170573,0.30067809716578026,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.04374562072753906,0.3019883448896973,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.044368415832519534,0.30264303057410413,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.045006769816080726,0.3039231950208468,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.045768590291341144,0.30547395745641237,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.046671770731608074,0.3068127502577152,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.04767185338338216,0.30855610678240486,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.048807472229003904,0.31057111000168025,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.05005937321980794,0.312596139996518,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.05144684855143229,0.31481854737838666,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.05297078069051107,0.3173060844754118,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.054632144927978514,0.31996162661307187,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.056438268025716144,0.3227467053139592,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.05839663696289062,0.3257124969605396,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.060513912200927736,0.3288650972621838,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.06279739761352539,0.33217216678805567,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.06525516255696615,0.33562485451579716,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.06789704132080078,0.33924439785294813,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.0707341054280599,0.3430501242622536,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.07377965799967448,0.3470532208615151,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.07704967753092448,0.35128136545692995,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.08056331125895182,0.35578649517845273,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.0843442840576172,0.3606233413631701,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.08842455037434896,0.3658421163583582,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.09284401448567708,0.37148492951457035,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
