epoch,train_mse,validation_rmse,learning_rate,external_support
1,0.9407900390625,0.9946362191756812,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.9051012369791667,0.8336270275105611,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.8291194254557291,0.8648993602265599,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.7627338460286458,0.7954147926602902,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.7030121663411458,0.7930842742203535,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.6492600911458334,0.7480386136945907,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.6017751871744792,0.7341404213112945,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.5611561482747396,0.7085413776125304,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.5279418741861979,0.6905212158656292,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.5022426350911459,0.681156144982673,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.483404052734375,0.6674430039892686,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.46998164876302084,0.6652547202188328,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.46018023681640624,0.6596165971045462,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.45243982950846356,0.6570579336510808,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.4457161865234375,0.6553835891489664,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.4394279581705729,0.6522604737265149,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.4334285176595052,0.6498874038595551,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.42780160522460936,0.6476390038415498,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.4225682169596354,0.6449498640580037,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.4177018432617188,0.6424929417322662,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.41315579223632815,0.6402747708808793,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.40886995442708335,0.6379772598853813,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.4048134358723958,0.6356827989253834,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.40096262613932293,0.6335505437641943,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.39730157470703126,0.6315462833457359,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.3938103739420573,0.6295985611042414,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.3904703369140625,0.6277070039147818,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.3872637023925781,0.6258910152640644,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.3841762898763021,0.6241346792963764,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.381197998046875,0.6223942261572695,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.37832445271809895,0.6206259785286219,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.37557535807291664,0.6187113062001711,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.37299853515625,0.6167126090316882,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.37053814697265625,0.6147644782919156,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.36828860473632813,0.6128510134984634,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.3663449300130208,0.6109617012869573,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.3647560017903646,0.6092672681212296,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.3635831095377604,0.6078426496780052,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
190,0.3627901204427083,0.6067719342354104,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
195,0.3622751261393229,0.6060358986875669,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
200,0.36190407307942707,0.6055808363992891,0.003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
