epoch,train_mse,validation_rmse,penalty_scale,external_support
1,0.01924480120340983,0.2550494097542977,0.0033333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
5,0.04012794240315755,0.15186015994562543,0.016666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
10,0.02122583262125651,0.15459351429825877,0.03333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
15,0.019434764862060548,0.15556680472131956,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,0.019241947174072266,0.15538417336719917,0.06666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,0.019310733795166016,0.1539827387164933,0.08333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
30,0.019502848307291668,0.15375681792238413,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
35,0.0197172908782959,0.1521046551254755,0.11666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
40,0.019818257649739584,0.1510063238777576,0.13333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
45,0.0196933224995931,0.1492632510949745,0.15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
50,0.019441001256306965,0.1485544872056893,0.16666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
55,0.01927373949686686,0.14856941866301165,0.18333333333333332,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
60,0.01928855260213216,0.148542225084508,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
65,0.01933548100789388,0.14840095150377763,0.21666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
70,0.019311822255452474,0.14814076528873488,0.23333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
75,0.019305768330891926,0.14808375560991527,0.25,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
80,0.019333606719970704,0.14801336789974873,0.26666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
85,0.01934441630045573,0.1478919740223404,0.2833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
90,0.01936318079630534,0.14781910145637842,0.3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
95,0.01938950729370117,0.1477558619438482,0.31666666666666665,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
100,0.019413750966389975,0.1476988328354265,0.3333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
105,0.019444685618082682,0.1476449209236828,0.35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
110,0.019477303822835287,0.14760935205124465,0.36666666666666664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
115,0.01951421864827474,0.14759428469956606,0.38333333333333336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
120,0.01955392074584961,0.14758434664211276,0.4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
125,0.019597602208455404,0.14758907667228804,0.4166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
130,0.019644856770833333,0.14761284084133738,0.43333333333333335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
135,0.019696006774902342,0.1476553457726943,0.45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
140,0.019750911076863605,0.14771408320948265,0.4666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
145,0.019809879302978516,0.14779048570251258,0.48333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
150,0.019872968037923176,0.147887253680043,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
155,0.019940284093221027,0.14800616426775906,0.5166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
160,0.020011898040771484,0.14814674571927633,0.5333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
165,0.020087902069091796,0.14830915504024017,0.55,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
170,0.020168413162231447,0.1484941362449895,0.5666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
175,0.020253523508707683,0.14870275949407377,0.5833333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
180,0.020343331654866535,0.148935309633708,0.6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
185,0.020437981287638348,0.14919143187028489,0.6166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
190,0.020537740707397462,0.14946955030746634,0.6333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
195,0.020642759323120118,0.14976795049462796,0.65,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
200,0.02075304412841797,0.1500877632251273,0.6666666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
205,0.02086884053548177,0.15043330233541402,0.6833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
210,0.020990235646565755,0.15080669919622583,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
215,0.02111731465657552,0.15120735639205918,0.7166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
220,0.021250188191731773,0.15163371192704292,0.7333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
225,0.021388991038004557,0.1520852298705413,0.75,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
230,0.021533909479777017,0.15256303078739983,0.7666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
235,0.021685158411661784,0.15306795264267664,0.7833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
240,0.021842971801757812,0.15359984594377105,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
245,0.022007591883341473,0.15415408246341294,0.8166666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
250,0.022179715474446613,0.15474053600749454,0.8333333333333334,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
255,0.02236019579569499,0.15536332279435242,0.85,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
260,0.022549285888671874,0.15602278401201336,0.8666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
265,0.022747740427652995,0.1567200327675256,0.8833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
270,0.02295600509643555,0.1574556148900394,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
275,0.02317480659484863,0.15823251559556026,0.9166666666666666,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
280,0.023404566446940105,0.15905081295703874,0.9333333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
285,0.02364584223429362,0.15991161289283615,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
290,0.02389906692504883,0.1608154723111043,0.9666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
295,0.02416468811035156,0.16176286620863642,0.9833333333333333,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
300,0.024443122863769533,0.1627547863609499,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
305,0.024730220794677734,0.16376918767666704,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
310,0.025019620259602863,0.16478818996666672,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
315,0.025311531702677408,0.16581383071290667,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
320,0.02560611152648926,0.16684754792338685,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
325,0.02590346972147624,0.16788794840671217,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
330,0.026203677495320637,0.16893447400204512,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
335,0.026506740570068358,0.1699853509313376,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
340,0.026812667846679687,0.17103952881208415,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
345,0.027121659596761067,0.17209680290555227,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
350,0.027434146881103516,0.17315995287003894,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
355,0.027750877380371092,0.17423396706946012,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
360,0.028073766072591145,0.17533087377430684,1.0,"[0, 1, 2, 3, 5, 6, 7, 9]"
365,0.028400146484375,0.17643527958628463,1.0,"[0, 1, 2, 3, 5, 6, 7]"
370,0.02873171869913737,0.1775555311565571,1.0,"[0, 1, 2, 3, 5, 6, 7]"
375,0.029071282068888347,0.1787110442281102,1.0,"[0, 1, 2, 3, 5, 6, 7]"
380,0.02942145284016927,0.17989761407615437,1.0,"[0, 1, 2, 3, 6, 7]"
385,0.02977446428934733,0.18110082340990638,1.0,"[0, 1, 2, 3, 6, 7]"
390,0.030140296936035156,0.18230477538432635,1.0,"[0, 1, 2, 3, 6, 7]"
395,0.030519537607828776,0.18353994806750135,1.0,"[0, 1, 2, 3, 6, 7]"
400,0.030912563323974608,0.1848231981191438,1.0,"[0, 1, 2, 3, 6, 7]"
405,0.031323927561442054,0.18616621552324175,1.0,"[0, 1, 2, 3, 6, 7]"
410,0.03175800323486328,0.18757255676215795,1.0,"[0, 1, 2, 3, 6, 7]"
415,0.03221895090738932,0.18904805277961906,1.0,"[0, 1, 2, 3, 6, 7]"
420,0.03271213912963867,0.1906052676134429,1.0,"[0, 1, 2, 3, 6, 7]"
425,0.03324332427978516,0.19226175997994488,1.0,"[0, 1, 2, 3, 6, 7]"
430,0.03381688944498698,0.19403041113587488,1.0,"[0, 1, 2, 3, 6, 7]"
435,0.034432861328125,0.19590387034465556,1.0,"[0, 1, 2, 3, 6, 7]"
440,0.03507562128702799,0.1978241821503555,1.0,"[0, 1, 2, 3, 6, 7]"
